dhthum0,dhttmp0,dp0,dp1,ec0,ec1,gstemp1,gstmp0,hum0,hum1,hum2,pre0,pre1,pretmp0,pretmp1,timestamp,tmp0,tmp1,tmp10,tmp11,tmp12,tmp2,tmp4,tmp5,tmp6,tmp7,tmp8,tmp9,volt0
42.25,18.9,9.27,7.49,383.0,282.0,19.6,18.0,0.0,0.0,0.0,1039.7,1030.0,19.85,20.57,2019-05-13T17:01:43.463Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,18.5,9.26,7.48,383.0,281.0,19.8,18.3,0.0,0.0,0.0,1039.7,1029.7,20.14,20.84,2019-05-13T16:04:00.697Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.7,19.0,9.3,7.49,382.0,282.0,20.3,18.7,0.0,0.0,0.0,1040.5,1030.1,20.49,21.1,2019-05-13T15:06:18.018Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,19.4,9.35,7.47,381.0,280.0,20.6,19.1,0.0,0.0,0.0,1040.7,1030.3,20.81,21.33,2019-05-13T14:08:35.273Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.5,19.5,9.39,7.44,382.0,284.0,20.9,19.4,0.0,0.0,0.0,1041.5,1031.2,21.11,21.55,2019-05-13T13:10:51.539Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.8,19.5,9.41,7.46,380.0,285.0,21.3,19.9,0.0,0.0,0.0,1042.4,1031.4,21.49,21.83,2019-05-13T12:13:08.768Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,20.3,9.5,7.46,381.0,285.0,21.7,20.5,0.0,0.0,0.0,1043.1,1031.8,21.98,22.15,2019-05-13T11:15:26.009Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.4,21.3,9.53,7.45,385.0,286.0,22.1,21.0,0.0,0.0,0.0,1043.9,1031.8,22.34,22.33,2019-05-13T10:17:43.185Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.4,21.2,9.6,7.44,384.0,285.0,22.4,21.6,0.0,0.0,0.0,1043.7,1031.7,22.7,22.55,2019-05-13T09:20:00.582Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,22.4,9.67,7.44,389.0,287.0,22.7,22.3,0.0,0.0,0.0,1042.8,1030.9,23.13,22.74,2019-05-13T08:22:17.807Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.2,23.4,9.72,7.41,392.0,286.0,22.9,22.9,0.0,0.0,0.0,1041.6,1030.2,23.45,22.85,2019-05-13T07:24:34.926Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.6,23.7,9.76,7.46,394.0,287.0,22.9,23.5,0.0,0.0,0.0,1040.8,1029.9,23.62,22.84,2019-05-13T06:26:52.238Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.7,24.1,9.82,7.43,395.0,288.0,23.0,24.0,0.0,0.0,0.0,1039.3,1029.9,23.65,22.77,2019-05-13T05:29:08.374Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.2,23.5,9.79,7.42,395.0,289.0,22.8,24.3,0.0,0.0,0.0,1036.8,1030.0,23.33,22.66,2019-05-13T04:31:25.684Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.2,26.5,9.83,7.42,403.0,290.0,22.8,25.2,0.0,0.0,0.0,1037.5,1030.5,23.98,22.74,2019-05-13T03:33:42.862Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.25,28.8,9.82,7.44,407.0,295.0,22.2,25.1,0.0,0.0,0.0,1037.1,1031.1,23.58,22.39,2019-05-13T02:35:59.951Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.6,31.4,9.68,7.43,415.0,297.0,21.1,24.0,0.0,0.0,0.0,1038.1,1031.5,22.7,21.76,2019-05-13T01:40:14.148Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.85,29.3,9.45,7.46,407.0,295.0,19.8,22.1,0.0,0.0,0.0,1040.2,1031.8,21.33,20.88,2019-05-13T00:42:31.095Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.1,25.0,9.27,7.47,396.0,290.0,18.5,19.2,0.0,0.0,0.0,1040.8,1031.8,19.71,19.88,2019-05-12T23:44:48.248Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,19.9,9.12,7.53,387.0,287.0,17.9,17.1,0.0,0.0,0.0,1039.4,1031.7,18.6,19.2,2019-05-12T22:47:05.384Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.35,18.2,9.11,7.53,383.0,281.0,17.9,16.5,0.0,0.0,0.0,1037.8,1031.3,18.28,19.05,2019-05-12T21:49:22.518Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.45,16.6,9.08,7.58,383.0,283.0,18.0,16.3,0.0,0.0,0.0,1036.1,1030.4,18.28,19.16,2019-05-12T20:51:39.810Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.85,17.25,9.13,7.54,379.0,278.0,18.3,16.4,0.0,0.0,0.0,1035.3,1030.2,18.51,19.36,2019-05-12T19:53:56.995Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.9,16.3,9.13,7.56,378.0,278.0,18.7,17.0,0.0,0.0,0.0,1035.3,1029.5,18.86,19.66,2019-05-12T18:56:14.143Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.6,17.3,9.16,7.52,378.0,280.0,19.1,17.5,0.0,0.0,0.0,1035.9,1029.3,19.26,19.99,2019-05-12T17:58:30.807Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.3,18.2,9.24,7.53,379.0,281.0,19.5,18.1,0.0,0.0,0.0,1036.7,1029.5,19.8,20.35,2019-05-12T17:00:47.558Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.9,18.9,9.28,7.52,380.0,285.0,19.9,18.6,0.0,0.0,0.0,1037.5,1029.9,20.18,20.62,2019-05-12T16:03:04.566Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.4,19.3,9.29,7.51,380.0,285.0,20.2,18.9,0.0,0.0,0.0,1038.0,1030.3,20.5,20.84,2019-05-12T15:05:21.532Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.3,19.5,9.33,7.53,381.0,285.0,20.8,19.1,0.0,0.0,0.0,1038.1,1030.4,20.77,21.0,2019-05-12T14:07:38.692Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.5,19.7,9.34,7.53,380.0,285.0,20.8,19.4,0.0,0.0,0.0,1038.6,1030.9,21.08,21.19,2019-05-12T13:10:13.663Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,20.0,9.4,7.48,381.0,286.0,21.2,19.7,0.0,0.0,0.0,1038.4,1031.0,21.43,21.4,2019-05-12T12:12:30.713Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.45,20.0,9.42,7.51,383.0,285.0,21.5,20.1,0.0,0.0,0.0,1038.0,1030.5,21.76,21.56,2019-05-12T11:14:47.937Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.9,19.3,9.57,7.52,384.0,287.0,22.0,21.6,0.0,0.0,0.0,1037.5,1030.9,22.06,21.71,2019-05-12T10:17:05.010Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.65,19.9,9.57,7.5,384.0,284.0,22.4,21.6,0.0,0.0,0.0,1037.6,1030.2,22.66,21.99,2019-05-12T09:19:23.509Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.1,20.5,9.71,7.5,388.0,286.0,23.0,23.0,0.0,0.0,0.0,1036.7,1029.5,23.25,22.23,2019-05-12T08:21:40.689Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.4,22.8,9.88,7.47,397.0,291.0,23.3,24.7,0.0,0.0,0.0,1035.9,1029.0,23.92,22.5,2019-05-12T07:23:57.714Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.5,26.6,9.95,7.46,408.0,293.0,23.3,26.1,0.0,0.0,0.0,1034.1,1028.5,24.2,22.5,2019-05-12T06:26:14.770Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.7,31.2,9.95,7.46,413.0,287.0,22.9,26.4,0.0,0.0,0.0,1031.7,1027.9,24.02,22.2,2019-05-12T05:28:32.129Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.55,34.2,9.9,7.47,417.0,289.0,22.0,26.3,0.0,0.0,0.0,1030.1,1028.3,23.53,21.73,2019-05-12T04:30:48.837Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.1,31.6,9.82,7.49,412.0,292.0,20.9,26.3,0.0,0.0,0.0,1028.9,1028.6,22.81,21.1,2019-05-12T03:33:05.835Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,35.75,9.7,7.47,411.0,293.0,19.7,25.7,0.0,0.0,0.0,1027.8,1028.8,21.78,20.3,2019-05-12T02:35:22.714Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.55,33.75,9.47,7.42,412.0,298.0,18.2,23.3,0.0,0.0,0.0,1027.4,1029.6,20.2,19.37,2019-05-12T01:41:07.492Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.6,28.4,9.25,7.47,399.0,297.0,16.6,20.3,0.0,0.0,0.0,1027.7,1029.6,18.35,18.4,2019-05-12T00:43:24.605Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.4,25.5,8.94,7.44,391.0,290.0,14.9,16.0,0.0,0.0,0.0,1027.8,1029.4,16.18,16.99,2019-05-11T23:45:40.638Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.1,19.0,8.78,7.48,391.0,287.0,13.9,13.1,0.0,0.0,0.0,1026.8,1029.3,14.9,16.17,2019-05-11T22:47:57.694Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.65,13.25,8.63,7.48,399.0,277.0,13.3,10.5,0.0,0.0,0.0,1023.9,1028.5,13.47,15.17,2019-05-11T21:50:14.871Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.3,11.4,8.62,7.49,399.0,277.0,13.6,10.3,0.0,0.0,0.0,1022.3,1027.9,13.54,15.34,2019-05-11T20:52:32.127Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.75,10.9,8.64,7.48,398.0,276.0,14.1,10.6,0.0,0.0,0.0,1021.5,1026.7,14.01,15.82,2019-05-11T19:54:49.336Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.2,11.0,8.7,7.47,396.0,276.0,14.6,11.1,0.0,0.0,0.0,1020.9,1026.3,14.56,16.31,2019-05-11T18:57:06.567Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.2,11.4,8.72,7.49,396.0,278.0,15.2,11.6,0.0,0.0,0.0,1021.4,1026.0,15.14,16.86,2019-05-11T17:59:23.657Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.2,12.1,8.78,7.51,394.0,278.0,15.9,12.2,0.0,0.0,0.0,1021.7,1026.2,15.78,17.39,2019-05-11T17:01:40.646Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.5,12.3,8.78,7.52,390.0,277.0,16.5,12.8,0.0,0.0,0.0,1022.6,1026.5,16.38,17.9,2019-05-11T16:03:57.663Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.35,12.95,8.84,7.54,390.0,280.0,17.2,13.4,0.0,0.0,0.0,1023.3,1026.7,17.04,18.41,2019-05-11T15:06:14.653Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.6,13.4,8.89,7.55,391.0,279.0,17.9,14.2,0.0,0.0,0.0,1024.7,1027.4,17.72,18.95,2019-05-11T14:08:31.920Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.5,14.4,8.99,7.54,386.0,280.0,18.6,15.1,0.0,0.0,0.0,1026.0,1027.4,18.47,19.51,2019-05-11T13:10:49.244Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.35,15.1,9.06,7.55,389.0,280.0,19.3,16.0,0.0,0.0,0.0,1026.8,1027.2,19.18,20.03,2019-05-11T12:13:06.185Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.5,15.8,9.18,7.53,388.0,281.0,20.1,17.1,0.0,0.0,0.0,1028.4,1027.1,19.95,20.56,2019-05-11T11:14:50.040Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.4,16.8,9.28,7.53,386.0,286.0,20.8,18.2,0.0,0.0,0.0,1029.9,1027.2,20.71,21.07,2019-05-11T10:17:07.290Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.5,17.3,9.45,7.51,390.0,286.0,21.7,19.6,0.0,0.0,0.0,1030.5,1026.4,21.5,21.56,2019-05-11T09:19:24.366Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.8,18.2,9.58,7.48,392.0,288.0,22.4,21.3,0.0,0.0,0.0,1031.2,1025.5,22.37,22.08,2019-05-11T08:21:41.299Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,20.1,9.8,7.49,396.0,288.0,23.2,23.4,0.0,0.0,0.0,1031.7,1024.9,23.31,22.62,2019-05-11T07:23:58.372Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.15,24.6,9.96,7.45,410.0,292.0,23.4,25.4,0.0,0.0,0.0,1031.1,1024.0,24.02,22.95,2019-05-11T06:26:15.512Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.6,30.9,9.94,7.44,424.0,293.0,23.0,25.7,0.0,0.0,0.0,1029.4,1023.6,24.0,22.84,2019-05-11T05:28:32.493Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.45,32.9,9.89,7.45,422.0,293.0,22.4,25.4,0.0,0.0,0.0,1027.2,1023.4,23.59,22.51,2019-05-11T04:30:49.533Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,33.5,9.86,7.43,413.0,294.0,21.8,25.6,0.0,0.0,0.0,1026.1,1023.5,23.27,22.19,2019-05-11T03:33:06.416Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.05,32.1,9.84,7.45,418.0,294.0,21.1,25.8,0.0,0.0,0.0,1025.3,1024.1,22.76,21.9,2019-05-11T02:35:23.202Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.75,30.3,9.77,7.41,418.0,296.0,20.1,25.0,0.0,0.0,0.0,1024.4,1024.2,21.78,21.49,2019-05-11T01:39:40.843Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.05,29.3,9.56,7.47,416.0,299.0,19.1,23.2,0.0,0.0,0.0,1023.4,1025.0,20.61,21.07,2019-05-11T00:41:57.841Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.9,26.55,9.35,7.5,413.0,296.0,18.0,20.1,0.0,0.0,0.0,1024.5,1026.0,19.38,20.33,2019-05-10T23:44:14.930Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.65,22.1,9.06,7.46,412.0,293.0,16.9,16.1,0.0,0.0,0.0,1024.3,1026.0,17.93,19.22,2019-05-10T22:46:32.120Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.65,14.3,8.92,7.49,406.0,280.0,16.5,13.2,0.0,0.0,0.0,1020.8,1025.0,16.41,17.98,2019-05-10T21:48:49.239Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.95,13.6,8.97,7.53,409.0,281.0,17.1,13.6,0.0,0.0,0.0,1020.3,1024.4,16.94,18.46,2019-05-10T20:51:06.391Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.05,14.1,9.14,7.5,408.0,280.0,17.9,15.7,0.0,0.0,0.0,1020.6,1023.5,17.7,19.13,2019-05-10T19:53:23.579Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.15,14.6,9.14,7.52,408.0,279.0,18.7,15.7,0.0,0.0,0.0,1021.8,1023.3,18.6,19.88,2019-05-10T18:55:58.187Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.6,16.2,9.3,7.53,406.0,283.0,19.5,17.7,0.0,0.0,0.0,1022.6,1022.6,19.37,20.48,2019-05-10T17:58:15.374Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.25,17.3,9.3,7.52,406.0,283.0,20.2,17.7,0.0,0.0,0.0,1023.9,1022.7,20.08,21.07,2019-05-10T17:00:51.161Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.1,18.6,9.41,7.48,409.0,286.0,20.9,18.5,0.0,0.0,0.0,1025.0,1022.6,20.86,21.7,2019-05-10T16:03:08.324Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,19.6,9.45,7.49,412.0,286.0,21.5,19.2,0.0,0.0,0.0,1026.0,1022.3,21.58,22.3,2019-05-10T15:05:25.626Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,20.4,9.52,7.5,410.0,286.0,22.1,19.8,0.0,0.0,0.0,1026.8,1022.6,22.19,22.8,2019-05-10T14:07:42.638Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.3,20.5,9.57,7.46,413.0,291.0,22.6,20.5,0.0,0.0,0.0,1027.6,1022.9,22.68,23.19,2019-05-10T13:09:59.833Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.9,21.4,9.69,7.48,414.0,288.0,23.2,21.2,0.0,0.0,0.0,1028.5,1022.6,23.31,23.64,2019-05-10T12:12:16.985Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.55,21.3,9.74,7.46,414.0,291.0,23.9,22.2,0.0,0.0,0.0,1028.3,1021.9,23.9,24.05,2019-05-10T11:14:34.367Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.6,21.0,9.89,7.5,420.0,291.0,24.6,23.6,0.0,0.0,0.0,1029.3,1021.6,24.73,24.59,2019-05-10T10:16:51.649Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.65,24.1,10.0,7.5,429.0,298.0,25.2,24.7,0.0,0.0,0.0,1030.6,1021.6,25.56,25.03,2019-05-10T09:19:07.643Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.5,24.25,10.09,7.5,432.0,297.0,25.6,25.6,0.0,0.0,0.0,1028.6,1020.2,26.04,25.21,2019-05-10T08:21:24.083Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.6,25.4,10.22,7.46,437.0,297.0,26.0,26.7,0.0,0.0,0.0,1028.1,1020.0,26.62,25.39,2019-05-10T07:23:40.894Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.4,26.9,10.32,7.46,445.0,295.0,26.3,28.0,0.0,0.0,0.0,1026.4,1019.4,27.06,25.5,2019-05-10T06:25:57.907Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.2,30.0,10.43,7.39,455.0,299.0,26.2,29.3,0.0,0.0,0.0,1026.1,1020.1,27.4,25.53,2019-05-10T05:28:14.902Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.7,36.8,10.35,7.4,459.0,302.0,25.5,29.3,0.0,0.0,0.0,1024.2,1020.0,26.97,25.11,2019-05-10T04:30:31.973Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.1,36.3,10.28,7.43,456.0,302.0,24.5,28.7,0.0,0.0,0.0,1023.4,1020.4,26.2,24.42,2019-05-10T03:32:48.767Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.3,35.7,0.0,7.38,0.0,299.0,23.4,0.0,0.0,0.0,0.0,1022.8,1021.8,25.26,23.75,2019-05-10T02:35:05.584Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.4,35.25,9.72,7.4,447.0,301.0,23.1,24.0,0.0,0.0,0.0,1022.6,1021.5,24.88,23.53,2019-05-10T02:16:10.510Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.95,34.2,9.72,7.41,447.0,299.0,21.6,24.0,0.0,0.0,0.0,1022.7,1022.8,23.41,22.6,2019-05-10T01:18:46.134Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.8,30.6,9.72,7.44,447.0,302.0,20.3,24.0,0.0,0.0,0.0,1024.6,1023.9,22.05,21.87,2019-05-10T00:21:21.564Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.2,19.85,9.14,7.5,431.0,292.0,17.6,16.3,0.0,0.0,0.0,1024.8,1024.1,18.25,19.38,2019-05-09T22:13:43.780Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,16.5,9.09,7.57,428.0,284.0,17.6,15.5,0.0,0.0,0.0,1022.3,1023.6,17.9,19.16,2019-05-09T21:16:00.809Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.35,16.3,9.08,7.53,427.0,285.0,17.9,15.5,0.0,0.0,0.0,1021.2,1022.8,18.09,19.4,2019-05-09T20:18:18.012Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,16.2,9.08,7.54,426.0,284.0,18.4,15.7,0.0,0.0,0.0,1020.6,1022.6,18.42,19.73,2019-05-09T19:20:35.023Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.15,16.1,9.15,7.52,423.0,281.0,18.7,16.1,0.0,0.0,0.0,1020.6,1022.6,18.83,20.11,2019-05-09T18:22:52.300Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.55,16.25,9.18,7.52,422.0,283.0,19.4,16.6,0.0,0.0,0.0,1021.3,1022.6,19.37,20.56,2019-05-09T17:25:09.542Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.7,16.8,9.25,7.49,422.0,284.0,20.0,17.3,0.0,0.0,0.0,1022.3,1022.5,19.96,21.03,2019-05-09T16:27:26.619Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.85,17.3,9.3,7.52,424.0,289.0,20.6,17.9,0.0,0.0,0.0,1023.4,1023.1,20.61,21.54,2019-05-09T15:29:43.806Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,18.0,9.37,7.45,423.0,289.0,21.2,18.7,0.0,0.0,0.0,1024.7,1023.3,21.25,22.03,2019-05-09T14:32:00.994Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.85,19.5,9.44,7.47,425.0,288.0,21.7,19.2,0.0,0.0,0.0,1025.6,1023.6,21.77,22.42,2019-05-09T13:34:17.297Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.05,19.7,9.48,7.49,425.0,293.0,22.1,19.8,0.0,0.0,0.0,1026.3,1024.3,22.23,22.7,2019-05-09T12:36:34.519Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
