dhthum0,dhttmp0,dp0,dp1,ec0,ec1,gstemp1,gstmp0,hum0,hum1,hum2,pre0,pre1,pretmp0,pretmp1,date_time,tmp0,tmp1,tmp10,tmp11,tmp12,tmp2,tmp4,tmp5,tmp6,tmp7,tmp8,tmp9,volt0
38.4,33.9,43.3,41.42,2743.0,3900.0,23.8,24.5,0.1,97.01,0.0,1049.4,1100.9,24.47,25.3,2018-03-30T23:15:50.843Z,24.45,24.62,0.0,0.0,0.0,0.0,99.9,26.4,99.9,113.6,0.0,0.0,0.0
44.2,27.2,41.9,41.25,2757.0,3835.0,22.8,22.4,0.1,96.84,0.0,1045.6,1096.1,23.13,24.05,2018-03-30T22:01:19.514Z,22.41,22.92,0.0,0.0,0.0,0.0,99.9,24.35,99.9,103.8,0.0,0.0,0.0
46.1,22.6,41.82,40.76,2725.0,3781.0,22.6,21.8,0.1,95.73,0.0,1045.3,1095.0,22.69,23.18,2018-03-30T20:46:48.288Z,21.66,22.27,0.0,0.0,0.0,0.0,99.9,23.7,99.9,99.25,0.0,0.0,0.0
46.75,22.6,42.55,40.76,2774.0,3779.0,23.1,22.2,0.1,95.62,0.0,1045.65,1096.0,23.11,23.52,2018-03-30T19:32:17.053Z,22.05,22.67,0.0,0.0,0.0,0.0,99.9,24.05,99.9,103.45,0.0,0.0,0.0
46.5,23.0,43.13,41.34,2802.0,3758.0,23.6,22.7,0.1,95.58,0.0,1045.8,1096.65,23.55,23.88,2018-03-30T18:17:46.005Z,22.54,23.13,0.0,0.0,0.0,0.0,99.9,24.55,99.9,106.1,0.0,0.0,0.0
46.95,23.15,43.7,41.04,2812.0,3791.0,24.0,23.2,0.1,95.55,0.0,1046.6,1097.85,24.0,24.23,2018-03-30T17:03:14.932Z,23.01,23.6,0.0,0.0,0.0,0.0,99.9,25.0,99.9,108.75,0.0,0.0,0.0
47.1,23.5,44.33,41.56,2828.0,3770.0,24.5,23.8,0.1,95.6,0.0,1047.6,1099.3,24.49,24.59,2018-03-30T15:48:43.809Z,23.59,24.11,0.0,0.0,0.0,0.0,99.9,25.6,99.9,110.5,0.0,0.0,0.0
47.4,24.0,45.0,42.02,2848.0,3802.0,25.0,24.5,0.1,95.71,0.0,1048.6,1100.45,25.0,24.96,2018-03-30T14:34:12.708Z,24.2,24.65,0.0,0.0,0.0,0.0,99.9,26.25,99.9,114.7,0.0,0.0,0.0
47.75,24.75,45.81,42.13,2867.0,3805.0,25.5,25.3,0.1,95.92,0.0,1050.3,1102.05,25.63,25.4,2018-03-30T12:58:12.202Z,24.98,25.33,0.0,0.0,0.0,0.0,99.9,27.1,99.9,118.85,0.0,0.0,0.0
47.6,25.7,46.38,42.43,2885.0,3813.0,25.9,25.9,0.1,96.06,0.0,1050.85,1103.2,26.1,25.71,2018-03-30T11:43:40.015Z,25.63,25.85,0.0,0.0,0.0,0.0,99.9,27.8,99.9,120.1,0.0,0.0,0.0
47.6,26.4,47.1,42.83,2879.0,3837.0,26.3,26.5,0.1,96.1,0.0,1051.3,1104.1,26.49,25.93,2018-03-30T10:29:08.582Z,26.2,26.29,0.0,0.0,0.0,0.0,99.9,28.4,99.9,122.1,0.0,0.0,0.0
49.4,28.0,48.29,42.97,2894.0,3857.0,27.1,28.4,0.1,95.99,0.0,1053.4,1107.95,27.43,26.55,2018-03-30T07:57:35.052Z,27.56,27.34,0.0,0.0,0.0,0.0,99.9,30.05,99.9,124.5,0.0,0.0,0.0
45.1,32.1,48.57,43.57,2899.0,3853.0,27.1,28.6,0.1,96.22,0.0,1053.2,1108.6,27.61,26.71,2018-03-30T06:43:03.601Z,28.17,27.69,0.0,0.0,0.0,0.0,99.9,30.7,99.9,124.5,0.0,0.0,0.0
40.75,35.6,47.98,43.12,2893.0,3865.0,26.6,28.2,0.1,96.64,0.0,1051.9,1107.7,27.26,26.49,2018-03-30T05:28:31.994Z,28.06,27.5,0.0,0.0,0.0,0.0,99.9,30.5,99.9,124.5,0.0,0.0,0.0
40.2,35.5,47.26,43.06,2869.0,3903.0,25.9,27.4,0.1,97.17,0.0,1052.4,1106.3,26.51,26.02,2018-03-30T04:14:00.287Z,27.39,26.8,0.0,0.0,0.0,0.0,99.9,29.8,99.9,122.6,0.0,0.0,0.0
42.4,32.8,46.57,42.72,2840.0,3894.0,25.2,26.5,0.1,97.26,0.0,1053.95,1105.65,25.8,25.55,2018-03-30T02:59:28.729Z,26.35,25.94,0.0,0.0,0.0,0.0,99.9,28.8,99.9,119.05,0.0,0.0,0.0
41.0,33.2,45.25,41.65,2792.0,3867.0,24.4,25.4,0.1,97.36,0.0,1051.8,1102.7,24.92,24.98,2018-03-30T01:44:57.178Z,25.08,24.94,0.0,0.0,0.0,0.0,99.9,27.6,99.9,117.65,0.0,0.0,0.0
42.3,31.1,44.01,41.79,2759.0,3865.0,23.8,24.2,0.1,97.3,0.0,1048.8,1099.6,24.18,24.4,2018-03-30T00:30:25.621Z,24.06,24.1,0.0,0.0,0.0,0.0,99.9,26.3,99.9,113.9,0.0,0.0,0.0
40.1,31.2,42.76,41.14,2762.0,3873.0,23.1,23.3,0.1,97.43,0.0,1047.55,1097.2,23.63,24.19,2018-03-29T23:15:54.171Z,23.7,23.77,0.0,0.0,0.0,0.0,99.9,25.7,99.9,109.8,0.0,0.0,0.0
43.45,27.0,42.08,40.66,2754.0,3827.0,22.6,22.2,0.1,96.21,0.0,1044.9,1093.8,22.8,23.34,2018-03-29T22:01:22.720Z,22.35,22.56,0.0,0.0,0.0,0.0,99.9,24.35,99.9,101.8,0.0,0.0,0.0
45.6,23.8,42.33,40.62,2763.0,3807.0,22.6,22.0,0.1,95.5,0.0,1044.55,1093.75,22.69,23.16,2018-03-29T20:46:51.279Z,21.9,22.32,0.0,0.0,0.0,0.0,99.9,23.95,99.9,101.5,0.0,0.0,0.0
46.4,22.9,42.87,40.73,2804.0,3814.0,23.0,22.2,0.1,95.31,0.0,1044.85,1094.7,22.95,23.4,2018-03-29T19:32:19.924Z,22.04,22.55,0.0,0.0,0.0,0.0,99.9,24.1,99.9,103.2,0.0,0.0,0.0
46.65,23.3,43.52,40.93,2827.0,3796.0,23.3,22.7,0.1,95.26,0.0,1045.4,1095.4,23.33,23.71,2018-03-29T18:17:48.578Z,22.49,22.96,0.0,0.0,0.0,0.0,99.9,24.6,99.9,105.25,0.0,0.0,0.0
46.35,23.8,43.81,41.3,2852.0,3802.0,23.5,23.1,0.1,95.13,0.0,1045.6,1096.25,23.67,23.99,2018-03-29T17:03:17.337Z,22.9,23.31,0.0,0.0,0.0,0.0,99.9,25.0,99.9,108.9,0.0,0.0,0.0
46.55,24.0,44.49,41.43,2860.0,3800.0,24.0,23.5,0.1,95.05,0.0,1046.45,1097.0,24.02,24.28,2018-03-29T15:48:46.094Z,23.28,23.66,0.0,0.0,0.0,0.0,99.9,25.35,99.9,111.15,0.0,0.0,0.0
46.4,24.5,45.06,41.64,2868.0,3806.0,24.3,24.0,0.1,94.99,0.0,1047.15,1097.85,24.37,24.57,2018-03-29T14:34:14.747Z,23.72,24.03,0.0,0.0,0.0,0.0,99.9,25.8,99.9,112.0,0.0,0.0,0.0
47.45,24.4,45.48,42.34,2913.0,3827.0,24.7,24.6,0.1,95.06,0.0,1048.3,1099.1,24.79,24.89,2018-03-29T12:55:42.525Z,24.25,24.51,0.0,0.0,0.0,0.0,99.9,26.35,99.9,114.1,0.0,0.0,0.0
47.6,24.9,46.29,42.3,2930.0,3839.0,25.1,25.2,0.1,95.51,0.0,1049.35,1100.3,25.18,25.2,2018-03-29T11:41:10.972Z,24.77,24.89,0.0,0.0,0.0,0.0,99.9,26.9,99.9,116.2,0.0,0.0,0.0
48.45,25.1,46.81,42.51,2926.0,3848.0,25.6,25.9,0.1,96.06,0.0,1050.85,1102.25,25.69,25.56,2018-03-29T10:26:39.635Z,25.35,25.41,0.0,0.0,0.0,0.0,99.9,27.6,99.9,119.3,0.0,0.0,0.0
48.15,26.5,47.37,42.53,2941.0,3841.0,26.0,26.5,0.1,96.37,0.0,1051.35,1103.35,26.25,25.92,2018-03-29T09:12:07.985Z,26.03,26.05,0.0,0.0,0.0,0.0,99.9,28.25,99.9,120.2,0.0,0.0,0.0
47.75,28.05,47.75,43.21,2942.0,3867.0,26.2,27.1,0.1,96.53,0.0,1052.05,1104.5,26.55,26.2,2018-03-29T07:57:36.542Z,26.61,26.43,0.0,0.0,0.0,0.0,99.9,28.95,99.9,122.5,0.0,0.0,0.0
45.15,30.5,47.72,43.15,2935.0,3866.0,26.2,27.2,0.1,96.78,0.0,1051.3,1104.2,26.46,26.22,2018-03-29T06:43:05.063Z,26.85,26.38,0.0,0.0,0.0,0.0,99.9,29.3,99.9,122.6,0.0,0.0,0.0
45.8,30.2,47.54,42.59,2916.0,3886.0,26.0,27.2,0.1,96.74,0.0,1052.9,1105.6,26.29,26.29,2018-03-29T05:28:33.427Z,26.7,26.15,0.0,0.0,0.0,0.0,99.9,29.3,99.9,121.9,0.0,0.0,0.0
42.8,32.5,47.28,42.78,2883.0,3882.0,25.7,26.8,0.1,96.8,0.0,1050.2,1103.25,25.82,25.96,2018-03-29T04:14:01.642Z,26.04,25.55,0.0,0.0,0.0,0.0,99.9,28.75,99.9,118.3,0.0,0.0,0.0
44.1,31.4,46.89,42.6,2874.0,3880.0,25.5,26.3,0.1,96.86,0.0,1052.8,1103.8,25.79,25.95,2018-03-29T02:59:30.001Z,25.61,25.5,0.0,0.0,0.0,0.0,99.9,28.3,99.9,119.55,0.0,0.0,0.0
39.7,34.2,46.02,43.06,2855.0,3923.0,25.1,25.4,0.1,97.16,0.0,1050.7,1100.75,25.28,25.64,2018-03-29T01:44:58.436Z,25.18,25.16,0.0,0.0,0.0,0.0,99.9,27.5,99.9,120.85,0.0,0.0,0.0
41.25,31.85,44.58,41.91,2824.0,3906.0,24.2,24.3,0.1,97.33,0.0,1047.95,1097.6,24.53,25.21,2018-03-29T00:30:26.877Z,24.76,24.52,0.0,0.0,0.0,0.0,99.9,26.8,99.9,115.55,0.0,0.0,0.0
41.6,29.15,43.72,41.74,2825.0,3838.0,23.5,23.2,0.1,96.65,0.0,1045.0,1094.2,23.79,24.59,2018-03-28T23:15:55.423Z,23.43,23.57,0.0,0.0,0.0,0.0,99.9,25.4,99.9,108.85,0.0,0.0,0.0
44.2,25.3,43.74,41.02,2848.0,3835.0,23.5,22.7,0.1,95.83,0.0,1043.95,1092.95,23.54,24.2,2018-03-28T22:01:23.975Z,22.84,23.12,0.0,0.0,0.0,0.0,99.9,24.7,99.9,106.95,0.0,0.0,0.0
44.7,23.6,44.07,41.67,2876.0,3810.0,23.8,22.8,0.1,95.42,0.0,1043.25,1092.85,23.73,24.34,2018-03-28T20:46:52.554Z,22.85,23.26,0.0,0.0,0.0,0.0,99.9,24.65,99.9,111.0,0.0,0.0,0.0
44.55,23.5,44.72,41.62,2909.0,3822.0,24.3,23.2,0.1,95.38,0.0,1043.8,1093.85,24.19,24.78,2018-03-28T19:32:20.896Z,23.19,23.68,0.0,0.0,0.0,0.0,99.9,25.0,99.9,112.9,0.0,0.0,0.0
44.0,24.7,45.17,41.99,2940.0,3840.0,24.7,23.5,0.1,95.18,0.0,1043.5,1093.9,24.61,25.14,2018-03-28T18:17:49.042Z,23.65,24.15,0.0,0.0,0.0,0.0,99.9,25.4,99.9,111.4,0.0,0.0,0.0
44.65,23.45,45.48,42.32,2952.0,3822.0,25.1,23.9,0.1,94.65,0.0,1044.0,1094.9,25.01,25.44,2018-03-28T17:03:17.173Z,23.92,24.52,0.0,0.0,0.0,0.0,99.9,25.65,99.9,114.75,0.0,0.0,0.0
44.9,23.5,46.04,42.65,2942.0,3836.0,25.8,24.7,0.1,94.39,0.0,1045.6,1096.6,25.66,25.94,2018-03-28T15:48:45.513Z,24.56,25.17,0.0,0.0,0.0,0.0,99.9,26.3,99.9,117.75,0.0,0.0,0.0
44.6,24.2,46.61,43.38,2951.0,3848.0,26.4,25.4,0.1,94.11,0.0,1046.65,1098.1,26.36,26.46,2018-03-28T14:34:13.649Z,25.35,25.91,0.0,0.0,0.0,0.0,99.9,27.1,99.9,119.95,0.0,0.0,0.0
46.4,23.7,47.74,43.55,2940.0,3856.0,27.5,26.8,0.1,93.75,0.0,1048.8,1100.8,27.42,27.18,2018-03-28T12:56:06.340Z,26.44,26.99,0.0,0.0,0.0,0.0,99.9,28.2,99.9,122.45,0.0,0.0,0.0
46.85,24.9,48.29,44.53,2934.0,3864.0,28.4,28.0,0.1,93.62,0.0,1050.35,1102.85,28.31,27.8,2018-03-28T11:41:34.888Z,27.48,27.92,0.0,0.0,0.0,0.0,99.9,29.3,99.9,124.5,0.0,0.0,0.0
47.7,25.8,49.15,45.0,2931.0,3858.0,29.2,29.3,0.1,93.57,0.0,1051.8,1104.95,29.27,28.4,2018-03-28T10:27:03.335Z,28.65,28.96,0.0,0.0,0.0,0.0,99.9,30.6,99.9,124.5,0.0,0.0,0.0
48.3,27.0,50.36,45.38,2909.0,3873.0,30.2,31.0,0.1,93.6,0.0,1053.1,1107.4,30.3,29.02,2018-03-28T09:12:31.881Z,29.98,30.06,0.0,0.0,0.0,0.0,99.9,32.2,99.9,124.5,0.0,0.0,0.0
48.6,29.4,51.09,45.92,2880.0,3923.0,31.1,32.7,0.1,93.27,0.0,1053.5,1110.45,31.31,29.63,2018-03-28T07:58:00.429Z,31.27,31.14,0.0,0.0,0.0,0.0,99.9,33.85,99.9,124.5,0.0,0.0,0.0
40.7,37.2,51.59,46.22,2880.0,3938.0,31.5,33.6,0.1,92.63,0.0,1053.05,1112.05,31.99,29.99,2018-03-28T06:43:28.886Z,32.49,32.02,0.0,0.0,0.0,0.0,99.9,35.15,99.9,124.5,0.0,0.0,0.0
38.6,40.4,51.94,46.28,2915.0,3967.0,31.2,33.5,0.1,92.0,0.0,1053.5,1113.0,32.12,30.04,2018-03-28T05:28:57.335Z,32.98,32.49,0.0,0.0,0.0,0.0,99.9,35.5,99.9,124.5,0.0,0.0,0.0
40.9,39.0,51.16,45.99,2902.0,3981.0,30.5,32.8,0.1,92.15,0.0,1054.8,1114.1,31.55,29.66,2018-03-28T04:14:25.663Z,32.27,31.89,0.0,0.0,0.0,0.0,99.9,34.7,99.9,124.5,0.0,0.0,0.0
35.4,42.2,49.71,45.31,2880.0,4009.0,29.5,31.4,0.1,92.37,0.0,1056.75,1111.95,30.54,29.06,2018-03-28T02:59:54.006Z,31.33,30.92,0.0,0.0,0.0,0.0,99.9,33.6,99.9,124.5,0.0,0.0,0.0
33.8,41.9,47.1,44.82,2870.0,4061.0,27.8,29.5,0.1,93.19,0.0,1059.0,1106.0,28.74,28.05,2018-03-28T01:45:22.346Z,30.05,29.48,0.0,0.0,0.0,0.0,99.9,32.2,99.9,124.5,0.0,0.0,0.0
36.85,37.4,44.25,43.6,2774.0,3996.0,26.1,27.3,0.1,94.97,0.0,1048.65,1087.45,26.93,27.15,2018-03-28T00:30:50.579Z,30.2,28.41,0.0,0.0,0.0,0.0,99.9,33.6,99.9,123.7,0.0,0.0,0.0
37.9,34.0,2.21,42.31,6.0,4055.0,24.3,33.4,0.1,94.27,0.0,1023.9,1082.4,25.17,26.16,2018-03-27T23:16:18.827Z,31.14,26.28,0.0,0.0,0.0,0.0,99.9,34.3,99.9,119.3,0.0,0.0,0.0
42.2,28.6,2.07,41.1,6.0,4015.0,23.0,27.5,0.1,93.01,0.0,1023.9,1078.85,23.42,24.91,2018-03-27T22:01:47.479Z,25.41,23.46,0.0,0.0,0.0,0.0,99.9,28.35,99.9,105.6,0.0,0.0,0.0
46.2,22.7,1.95,40.81,6.0,3948.0,22.9,20.5,0.1,94.44,0.0,1022.75,1076.05,22.61,23.66,2018-03-27T20:47:16.437Z,20.14,21.75,0.0,0.0,0.0,0.0,99.9,22.15,99.9,91.0,0.0,0.0,0.0
46.9,22.4,1.93,41.5,6.0,3971.0,23.3,20.7,0.1,95.09,0.0,1022.45,1076.5,23.09,24.03,2018-03-27T19:32:45.615Z,20.36,22.22,0.0,0.0,0.0,0.0,99.9,22.2,99.9,92.3,0.0,0.0,0.0
47.0,23.1,1.99,41.62,6.0,3978.0,23.8,21.5,0.1,96.01,0.0,1022.2,1077.05,23.65,24.46,2018-03-27T18:18:14.897Z,21.14,22.84,0.0,0.0,0.0,0.0,99.9,23.0,99.9,95.9,0.0,0.0,0.0
46.8,24.1,1.95,42.07,5.0,4000.0,24.3,22.2,0.1,96.17,0.0,1022.3,1077.7,24.15,24.85,2018-03-27T17:03:43.943Z,21.99,23.4,0.0,0.0,0.0,0.0,99.9,23.9,99.9,97.95,0.0,0.0,0.0
46.6,24.5,1.97,42.05,6.0,3989.0,24.8,22.5,0.1,96.38,0.0,1022.8,1078.65,24.58,25.2,2018-03-27T15:49:12.932Z,22.33,23.84,0.0,0.0,0.0,0.0,99.9,24.2,99.9,100.3,0.0,0.0,0.0
46.55,25.1,2.0,42.76,6.0,4011.0,25.2,23.4,0.1,96.35,0.0,1023.2,1079.65,25.06,25.6,2018-03-27T14:34:42.111Z,23.12,24.37,0.0,0.0,0.0,0.0,99.9,25.1,99.9,104.75,0.0,0.0,0.0
