aet,batt,dlyrainmm,ip,ir_down,ir_up,lt,mo_soil,p,pet,rainmm,rh,rh_box_6,rh_box_7,tc,temp_soil,date_time,tp_box_6,tp_box_7,uv_down,uv_up,vis_down,vis_up,wddir,wddiravg2m,wdgstdir,wdgstdir10m,wdgstkph,wdgstkph10m,wdspdkph,wdspdkphavg2m
0.0,4.06,3.35,0.0,12338.43,2431.86,1.06,0.0,100960.5,0.0,3.35,46.8,20.5,19.5,28.3,0.0,2017-09-23T03:06:39.771Z,34.2,34.6,826.43,119.29,1798.86,479.29,315.0,110.0,90.0,90.0,2.0,2.0,0.4,0.2
0.0,4.1,3.35,0.0,13376.43,2499.14,1.03,0.0,101011.25,0.0,3.35,45.4,20.3,19.4,27.5,0.0,2017-09-23T02:26:42.165Z,33.8,34.2,841.29,122.14,1828.71,484.71,158.0,75.0,90.0,90.0,2.0,2.0,0.6,0.2
0.0,4.16,3.35,0.0,14742.29,2469.0,1.01,0.0,101067.75,0.0,3.35,43.1,20.3,19.4,27.7,0.0,2017-09-23T01:46:44.829Z,32.3,32.7,943.0,120.43,2016.43,481.57,45.0,71.0,90.0,90.0,2.0,2.0,0.6,0.2
0.0,4.04,3.35,0.0,14003.86,2382.86,0.99,0.0,101137.75,0.0,3.35,41.0,20.3,19.3,27.0,0.0,2017-09-23T01:06:47.519Z,31.0,31.2,870.29,115.29,1881.57,471.86,45.0,72.0,90.0,90.0,2.0,2.0,0.3,0.2
0.0,4.16,3.35,0.0,13055.71,2221.0,0.98,0.0,101210.5,0.0,3.35,43.5,20.2,19.3,26.2,0.0,2017-09-23T00:26:50.515Z,29.2,29.5,807.71,105.71,1766.14,453.43,45.0,76.0,90.0,90.0,2.0,2.0,0.8,0.2
0.0,4.16,3.35,0.0,12185.57,2037.86,0.96,0.0,101246.5,0.0,3.35,45.9,20.2,19.4,25.3,0.0,2017-09-22T23:46:52.881Z,27.4,27.6,682.86,94.86,1529.57,434.0,90.0,102.0,90.0,90.0,2.0,2.0,1.8,0.1
0.0,4.16,3.35,0.0,10904.14,1803.29,0.9,0.0,101308.5,0.0,3.35,51.4,20.1,19.2,24.1,0.0,2017-09-22T23:06:55.453Z,25.2,25.5,671.0,81.29,1508.57,409.43,45.0,108.0,90.0,90.0,2.0,2.0,1.6,0.1
0.0,4.17,3.35,0.0,5840.14,1145.43,0.83,0.0,101357.0,0.0,3.35,55.7,19.7,18.6,22.3,0.0,2017-09-22T22:26:58.129Z,20.8,21.1,295.43,46.14,807.71,343.71,0.0,102.0,90.0,90.0,2.0,2.0,1.4,0.1
0.0,4.12,3.35,0.0,3060.0,811.14,0.74,0.0,101359.5,0.0,3.35,60.1,19.2,17.8,21.8,0.0,2017-09-22T21:47:00.920Z,18.7,19.3,158.14,28.0,550.57,309.43,90.0,98.0,90.0,90.0,2.0,2.0,0.4,0.1
0.0,4.17,3.35,0.0,738.43,350.57,0.61,0.0,101303.5,0.0,3.35,67.0,18.5,17.3,19.6,0.0,2017-09-22T21:07:03.814Z,17.3,17.7,45.29,8.43,341.43,273.0,45.0,95.0,90.0,90.0,2.0,2.0,0.0,0.1
0.0,4.01,3.35,0.0,409.29,283.14,0.33,0.0,101253.0,0.0,3.35,80.8,17.9,17.0,17.3,0.0,2017-09-22T20:27:06.922Z,16.9,17.0,13.14,3.43,281.57,263.43,315.0,94.0,90.0,90.0,2.0,2.0,1.1,0.1
0.0,4.1,3.07,0.0,253.71,253.14,0.01,0.0,101216.0,0.0,3.07,81.9,17.8,17.0,16.8,0.0,2017-09-22T19:47:09.957Z,16.7,17.0,1.86,2.14,260.71,260.86,315.0,99.0,90.0,90.0,2.0,2.0,0.6,0.1
0.0,4.1,3.07,0.0,253.29,253.29,0.0,0.0,101215.75,0.0,3.07,79.9,17.7,17.0,17.2,0.0,2017-09-22T19:07:12.490Z,17.2,17.2,1.86,2.57,260.0,260.14,90.0,105.0,90.0,90.0,2.0,2.0,0.2,0.1
0.0,4.06,3.07,0.0,253.14,253.14,0.0,0.0,101207.0,0.0,3.07,82.2,17.8,17.1,17.3,0.0,2017-09-22T18:27:15.488Z,17.3,17.4,2.0,1.71,260.71,260.43,270.0,104.0,90.0,90.0,2.0,2.0,0.1,0.2
0.0,4.07,3.07,0.0,253.0,252.71,0.0,0.0,101185.5,0.0,3.07,83.1,17.8,17.1,17.3,0.0,2017-09-22T17:47:18.278Z,17.5,17.6,2.29,1.86,260.57,261.0,0.0,103.0,90.0,90.0,2.0,2.0,0.4,0.2
0.0,4.18,3.07,0.0,253.29,253.14,0.0,0.0,101195.5,0.0,3.07,78.9,17.8,17.2,17.7,0.0,2017-09-22T17:07:20.861Z,17.6,17.7,1.86,2.0,259.86,260.57,270.0,130.0,90.0,90.0,2.0,2.0,0.8,0.2
0.0,4.02,3.07,0.0,253.14,253.14,0.0,0.0,101216.0,0.0,3.07,80.1,18.0,17.2,18.1,0.0,2017-09-22T16:27:23.802Z,17.8,17.8,2.29,1.86,260.29,260.0,180.0,130.0,90.0,90.0,2.0,2.0,0.2,0.2
0.0,4.17,3.07,0.0,253.0,253.0,0.0,0.0,101270.75,0.0,3.07,77.7,18.1,17.3,18.2,0.0,2017-09-22T15:47:26.808Z,18.0,18.1,2.0,2.0,260.14,260.86,158.0,120.0,90.0,90.0,2.0,2.0,0.4,0.2
0.0,4.17,3.07,0.0,253.0,253.29,0.0,0.0,101284.5,0.0,3.07,80.4,18.3,17.4,18.4,0.0,2017-09-22T15:07:29.496Z,18.4,18.6,2.0,1.86,260.57,260.43,180.0,117.0,90.0,90.0,2.0,2.0,0.9,0.2
0.0,4.17,3.07,0.0,253.0,252.71,0.0,0.0,101318.5,0.0,3.07,77.2,18.5,17.5,18.4,0.0,2017-09-22T14:27:32.292Z,18.9,19.1,1.86,1.57,260.14,260.14,135.0,144.0,90.0,90.0,2.0,2.0,0.2,0.3
0.0,4.06,3.07,0.0,253.43,253.0,0.0,0.0,101304.75,0.0,3.07,72.2,18.7,17.7,19.3,0.0,2017-09-22T13:47:35.037Z,19.1,19.5,2.14,1.71,260.57,260.0,45.0,140.0,90.0,90.0,2.0,2.0,0.4,0.3
0.0,4.17,3.07,0.0,253.14,253.0,0.0,0.0,101304.75,0.0,3.07,77.4,18.7,17.7,19.5,0.0,2017-09-22T13:07:37.974Z,19.5,19.9,1.86,1.86,260.14,260.71,315.0,133.0,90.0,90.0,2.0,2.0,1.2,0.3
0.0,4.15,3.07,0.0,253.14,253.29,0.0,0.0,101293.75,0.0,3.07,76.4,18.9,17.8,19.4,0.0,2017-09-22T12:27:41.088Z,20.0,20.2,1.86,1.86,260.57,260.71,270.0,43.0,90.0,90.0,2.0,2.0,0.6,0.3
0.0,4.17,3.07,0.0,252.71,252.71,0.0,0.0,101338.25,0.0,3.07,77.8,18.9,18.0,19.4,0.0,2017-09-22T11:47:43.678Z,21.1,21.3,1.86,1.86,260.57,260.57,45.0,47.0,90.0,90.0,2.0,2.0,1.9,0.4
0.0,4.06,1.96,0.0,253.0,252.43,0.0,0.0,101323.0,0.0,1.96,71.4,19.0,18.0,20.5,0.0,2017-09-22T11:07:46.386Z,21.7,21.8,1.86,2.0,260.86,260.43,45.0,47.0,90.0,90.0,2.0,2.0,0.5,0.4
0.0,4.12,1.12,0.0,253.29,253.29,0.0,0.0,101304.0,0.0,1.12,67.6,18.9,18.1,20.8,0.0,2017-09-22T10:27:49.138Z,22.0,22.1,1.71,1.71,260.71,261.86,68.0,345.0,90.0,90.0,2.0,2.0,1.1,0.4
0.0,4.06,1.12,0.0,253.29,253.29,0.0,0.0,101290.0,0.0,1.12,62.1,19.1,18.1,21.8,0.0,2017-09-22T09:47:51.936Z,22.9,23.1,2.14,1.71,260.14,259.57,338.0,342.0,90.0,90.0,2.0,2.0,0.6,0.3
0.0,4.16,0.28,0.0,253.0,253.43,0.0,0.0,101091.0,0.0,0.28,46.9,19.2,18.4,22.8,0.0,2017-09-22T09:07:54.733Z,23.6,23.8,1.86,1.86,260.57,260.71,135.0,331.0,90.0,90.0,2.0,2.0,2.0,0.3
0.0,4.17,0.28,0.0,458.14,293.0,0.0,0.0,101075.75,0.0,0.28,48.0,19.5,18.7,22.8,0.0,2017-09-22T08:27:58.041Z,24.2,24.4,17.86,4.0,290.14,265.14,0.0,336.0,90.0,90.0,2.0,2.0,1.4,0.3
0.0,4.17,0.28,0.0,1908.86,621.57,0.0,0.0,101022.0,0.0,0.28,51.4,19.8,18.9,22.9,0.0,2017-09-22T07:48:00.525Z,24.7,25.0,95.14,17.86,434.29,290.43,45.0,335.0,90.0,90.0,2.0,2.0,0.9,0.3
0.0,4.08,0.28,0.0,2493.29,579.71,0.1,0.0,101082.5,0.0,0.28,71.4,20.1,19.1,23.3,0.0,2017-09-22T07:08:03.234Z,25.2,25.4,148.57,18.57,534.43,291.57,45.0,335.0,90.0,90.0,2.0,2.0,1.0,0.3
0.0,4.02,0.28,0.0,584.86,299.71,0.16,0.0,101093.5,0.0,0.28,73.9,20.1,19.5,23.3,0.0,2017-09-22T06:28:05.727Z,25.8,25.8,25.86,4.29,305.14,265.14,315.0,336.0,90.0,90.0,2.0,2.0,0.3,0.3
0.0,4.12,0.0,0.0,1234.86,422.71,0.02,0.0,101155.25,0.0,0.0,78.9,20.1,19.6,23.3,0.0,2017-09-22T05:48:08.398Z,27.9,27.7,74.29,12.0,394.71,279.43,90.0,333.0,90.0,90.0,2.0,2.0,0.2,0.3
0.0,4.16,0.0,0.0,9926.29,1932.14,0.1,0.0,101073.5,0.0,0.0,67.1,20.0,19.1,24.3,0.0,2017-09-22T05:08:11.190Z,32.6,32.9,631.29,93.0,1435.43,430.71,180.0,13.0,90.0,90.0,2.0,2.0,0.4,0.3
0.0,3.98,0.0,0.0,11887.43,2151.14,1.1,0.0,101033.75,0.0,0.0,54.4,19.9,19.0,25.4,0.0,2017-09-22T04:28:13.875Z,33.8,34.3,859.57,105.43,1859.57,453.86,90.0,332.0,90.0,90.0,2.0,2.0,2.0,0.3
0.0,4.16,0.0,0.0,12257.0,2310.71,1.08,0.0,101092.25,0.0,0.0,50.3,20.0,19.1,26.8,0.0,2017-09-22T03:48:16.566Z,34.5,34.8,830.0,114.43,1804.14,470.29,68.0,328.0,90.0,90.0,2.0,2.0,0.8,0.3
0.0,4.1,0.0,0.0,12154.57,2446.71,1.05,0.0,101130.75,0.0,0.0,51.2,19.9,19.1,26.4,0.0,2017-09-22T03:08:19.271Z,35.0,35.2,818.0,122.0,1782.86,484.57,90.0,329.0,90.0,90.0,2.0,2.0,0.1,0.3
0.0,4.0,0.0,0.0,13496.29,2489.43,1.04,0.0,101165.0,0.0,0.0,44.7,19.8,19.1,27.8,0.0,2017-09-22T02:28:22.119Z,34.8,34.9,833.14,123.14,1813.0,487.43,45.0,314.0,90.0,90.0,2.0,2.0,1.5,0.3
0.0,4.1,0.0,0.0,14691.71,2490.0,1.02,0.0,101260.0,0.0,0.0,42.0,20.0,19.2,28.7,0.0,2017-09-22T01:48:24.423Z,34.0,34.3,943.29,123.29,2017.29,487.29,45.0,356.0,90.0,90.0,2.0,2.0,0.1,0.3
0.0,4.1,0.0,0.0,14094.29,2365.57,0.98,0.0,101336.0,0.0,0.0,41.1,19.9,19.0,26.5,0.0,2017-09-22T01:08:27.637Z,31.8,32.0,884.57,115.71,1907.14,472.57,135.0,356.0,90.0,90.0,2.0,2.0,0.9,0.3
0.0,4.11,0.0,0.0,13352.86,2259.86,0.98,0.0,101390.25,0.0,0.0,45.2,19.7,18.9,25.7,0.0,2017-09-22T00:28:30.007Z,30.4,30.7,807.0,109.0,1762.71,460.0,90.0,30.0,90.0,90.0,2.0,2.0,0.5,0.3
0.0,3.99,0.0,0.0,13710.71,2269.0,1.02,0.0,101448.0,0.0,0.0,47.2,19.6,18.7,25.7,0.0,2017-09-21T23:48:32.351Z,28.9,29.3,799.71,107.29,1749.14,457.86,315.0,32.0,90.0,90.0,2.0,2.0,0.2,0.4
0.0,4.12,0.0,0.0,11099.14,1879.71,1.11,0.0,101483.75,0.0,0.0,50.8,19.7,18.6,24.6,0.0,2017-09-21T23:08:34.948Z,27.1,27.5,686.86,85.86,1538.29,418.57,180.0,40.0,90.0,90.0,2.0,2.0,1.2,0.4
0.0,4.12,0.0,0.0,8286.71,1510.14,0.88,0.0,101528.5,0.0,0.0,57.3,19.5,18.4,23.6,0.0,2017-09-21T22:28:37.675Z,25.0,25.4,471.57,67.14,1136.14,382.0,315.0,38.0,90.0,90.0,2.0,2.0,0.2,0.3
0.0,4.17,0.0,0.0,2968.29,823.71,0.77,0.0,101520.75,0.0,0.0,66.5,18.7,17.7,22.1,0.0,2017-09-21T21:48:40.455Z,21.4,21.9,146.71,29.43,531.71,312.0,45.0,43.0,90.0,90.0,2.0,2.0,1.6,0.4
0.0,4.08,0.0,0.0,683.86,350.43,0.66,0.0,101499.5,0.0,0.0,79.0,18.2,17.3,20.9,0.0,2017-09-21T21:08:43.044Z,20.3,20.5,39.57,8.14,331.86,272.71,0.0,42.0,90.0,90.0,2.0,2.0,1.3,0.3
0.0,4.1,0.0,0.0,360.29,275.0,0.39,0.0,101471.5,0.0,0.0,86.3,17.9,17.2,20.0,0.0,2017-09-21T20:28:45.825Z,19.9,20.1,9.71,3.14,274.86,263.43,45.0,320.0,90.0,90.0,2.0,2.0,0.8,0.3
0.0,4.06,0.0,0.0,253.29,253.29,0.01,0.0,101436.25,0.0,0.0,90.1,18.0,17.2,19.7,0.0,2017-09-21T19:48:48.633Z,20.1,20.2,2.14,1.71,260.71,260.43,45.0,324.0,90.0,90.0,2.0,2.0,1.9,0.3
0.0,4.17,0.0,0.0,253.29,253.43,0.0,0.0,101398.0,0.0,0.0,84.1,18.1,17.3,20.7,0.0,2017-09-21T19:08:51.430Z,20.3,20.6,2.0,2.0,260.14,261.29,45.0,325.0,90.0,90.0,2.0,2.0,0.0,0.3
0.0,4.19,0.0,0.0,252.86,253.0,0.0,0.0,101351.0,0.0,0.0,85.0,18.3,17.4,20.4,0.0,2017-09-21T18:28:54.228Z,20.9,21.3,1.86,2.14,260.14,260.29,315.0,15.0,90.0,90.0,2.0,2.0,0.7,0.3
0.0,4.17,0.0,0.0,252.71,253.14,0.0,0.0,101322.5,0.0,0.0,83.1,18.4,17.4,20.9,0.0,2017-09-21T17:48:57.038Z,21.2,21.6,2.0,2.0,260.14,260.71,315.0,20.0,90.0,90.0,2.0,2.0,1.2,0.4
0.0,4.05,0.0,0.0,252.86,253.57,0.0,0.0,101323.25,0.0,0.0,85.7,18.4,17.5,21.1,0.0,2017-09-21T17:08:59.836Z,21.5,21.9,2.29,1.86,260.43,259.86,90.0,19.0,90.0,90.0,2.0,2.0,0.3,0.3
0.0,4.07,0.0,0.0,253.14,253.29,0.0,0.0,101332.0,0.0,0.0,86.9,18.6,17.5,21.1,0.0,2017-09-21T16:29:02.731Z,21.8,22.1,2.0,1.86,259.86,260.0,135.0,19.0,90.0,90.0,2.0,2.0,0.2,0.3
0.0,4.17,0.0,0.0,253.0,252.71,0.0,0.0,101355.0,0.0,0.0,87.8,18.5,17.6,21.1,0.0,2017-09-21T15:49:05.323Z,22.0,22.2,2.14,1.86,260.43,261.14,23.0,18.0,90.0,90.0,2.0,2.0,0.4,0.3
0.0,4.17,0.0,0.0,253.57,253.0,0.0,0.0,101368.5,0.0,0.0,86.6,18.5,17.7,21.1,0.0,2017-09-21T15:09:08.125Z,22.7,23.0,1.57,2.0,259.86,260.71,113.0,19.0,90.0,90.0,2.0,2.0,0.4,0.3
0.0,4.04,0.0,0.0,253.0,252.71,0.0,0.0,101398.25,0.0,0.0,83.2,18.6,17.7,21.6,0.0,2017-09-21T14:29:10.931Z,22.8,23.1,2.0,1.86,261.0,260.71,45.0,22.0,90.0,90.0,2.0,2.0,0.7,0.3
0.0,4.17,0.0,0.0,253.14,253.0,0.0,0.0,101444.5,0.0,0.0,78.3,18.6,17.7,21.8,0.0,2017-09-21T13:49:13.840Z,22.8,23.1,2.14,1.57,260.29,259.71,135.0,22.0,68.0,68.0,2.0,2.0,1.0,0.3
0.0,4.17,0.0,0.0,253.0,253.14,0.0,0.0,101438.75,0.0,0.0,74.8,18.6,17.8,21.7,0.0,2017-09-21T13:09:16.531Z,22.7,23.0,2.0,1.86,260.0,260.29,0.0,22.0,68.0,68.0,2.0,2.0,1.8,0.3
0.0,4.0,0.0,0.0,253.0,253.14,0.0,0.0,101423.25,0.0,0.0,73.3,18.7,17.7,21.6,0.0,2017-09-21T12:29:19.255Z,22.7,23.0,1.29,1.86,261.0,260.57,45.0,21.0,68.0,68.0,2.0,2.0,0.0,0.3
0.0,4.12,0.0,0.0,253.0,252.71,0.0,0.0,101418.75,0.0,0.0,70.7,18.7,17.7,21.7,0.0,2017-09-21T11:49:22.023Z,22.7,23.0,1.86,2.29,260.29,260.14,0.0,21.0,68.0,68.0,2.0,2.0,1.9,0.3
0.0,4.17,0.0,0.0,253.43,252.71,0.0,0.0,101420.5,0.0,0.0,71.2,18.8,17.9,21.6,0.0,2017-09-21T11:09:25.122Z,22.9,23.2,2.0,1.71,260.71,259.86,135.0,174.0,68.0,68.0,2.0,2.0,1.7,0.3
0.0,4.15,0.0,0.0,253.29,253.14,0.0,0.0,101397.5,0.0,0.0,70.2,18.9,18.0,21.7,0.0,2017-09-21T10:29:27.623Z,22.9,23.3,2.0,1.86,260.57,260.29,45.0,52.0,68.0,68.0,2.0,2.0,0.8,0.3
0.0,4.05,0.0,0.0,253.29,253.14,0.0,0.0,101375.75,0.0,0.0,70.0,19.0,18.0,21.6,0.0,2017-09-21T09:49:30.524Z,23.0,23.4,1.57,1.86,260.57,260.86,0.0,51.0,68.0,68.0,2.0,2.0,1.6,0.3
0.0,4.17,0.0,0.0,253.14,253.0,0.0,0.0,101350.5,0.0,0.0,71.0,19.1,18.2,21.6,0.0,2017-09-21T09:09:33.232Z,23.1,23.4,1.86,2.0,260.14,261.0,45.0,56.0,68.0,68.0,2.0,2.0,1.1,0.3
0.0,4.12,0.0,0.0,286.57,259.71,0.0,0.0,101287.25,0.0,0.0,69.9,19.2,18.4,21.4,0.0,2017-09-21T08:29:36.031Z,23.8,23.9,4.57,2.14,265.0,261.0,45.0,59.0,68.0,68.0,2.0,2.0,0.6,0.4
0.0,4.12,0.0,0.0,1602.14,650.14,0.09,0.0,101198.25,0.0,0.0,61.0,19.5,18.5,22.1,0.0,2017-09-21T07:09:41.642Z,26.1,26.4,97.86,22.43,439.57,298.14,225.0,340.0,180.0,180.0,2.0,2.0,0.6,0.4
0.0,4.16,0.0,0.0,4460.14,1248.86,0.7,0.0,101144.0,0.0,0.0,60.1,19.6,18.4,22.6,0.0,2017-09-21T06:29:44.448Z,28.7,29.2,292.29,54.71,802.14,359.14,23.0,321.0,180.0,180.0,2.0,2.0,1.5,0.3
0.0,4.18,0.0,0.0,7029.71,1583.57,0.9,0.0,101116.75,0.0,0.0,57.1,19.5,18.4,23.4,0.0,2017-09-21T05:49:47.228Z,29.9,30.4,465.86,72.71,1126.86,393.29,90.0,310.0,180.0,180.0,2.0,2.0,0.4,0.3
0.0,4.16,0.0,0.0,9184.43,1810.57,0.34,0.0,101132.75,0.0,0.0,55.5,19.5,18.4,24.4,0.0,2017-09-21T05:09:49.714Z,30.8,31.3,637.14,85.29,1445.71,416.14,90.0,306.0,180.0,180.0,2.0,2.0,1.9,0.3
0.0,4.04,0.0,0.0,10810.86,2073.29,1.08,0.0,101161.0,0.0,0.0,51.3,19.5,18.5,24.3,0.0,2017-09-21T04:29:52.415Z,31.2,31.8,720.0,99.43,1599.71,442.57,90.0,349.0,180.0,180.0,2.0,2.0,2.0,0.3
0.0,4.1,0.0,0.0,12316.57,2281.86,1.12,0.0,101203.0,0.0,0.0,50.0,19.5,18.3,24.4,0.0,2017-09-21T03:49:55.479Z,31.6,32.0,789.57,110.43,1731.14,463.57,68.0,318.0,180.0,180.0,2.0,2.0,1.8,0.2
0.0,4.16,0.0,0.0,12889.57,2643.14,1.16,0.0,101234.75,0.0,0.0,47.8,19.7,18.6,25.1,0.0,2017-09-21T03:09:57.833Z,31.2,31.6,809.29,129.0,1766.86,498.0,0.0,319.0,180.0,180.0,2.0,2.0,0.2,0.2
0.0,4.1,0.0,0.0,3702.71,869.0,1.09,0.0,101288.5,0.0,0.0,45.9,19.6,18.7,24.8,0.0,2017-09-21T02:30:00.417Z,30.4,30.8,256.57,39.43,735.0,330.0,90.0,8.0,180.0,180.0,2.0,2.0,1.2,0.2
0.0,4.04,0.0,0.0,16787.86,2809.86,1.28,0.0,101373.0,0.0,0.0,46.6,19.1,18.2,25.3,0.0,2017-09-21T01:50:03.091Z,29.4,29.8,1066.29,136.14,2247.0,511.29,113.0,14.0,180.0,180.0,2.0,2.0,1.0,0.2
0.0,4.11,0.0,0.0,5694.29,1134.86,0.97,0.0,101439.0,0.0,0.0,48.5,18.9,18.1,24.2,0.0,2017-09-21T01:10:05.892Z,28.6,29.0,370.43,50.71,944.57,351.14,90.0,20.0,180.0,180.0,2.0,2.0,2.0,0.1
0.0,4.11,0.0,0.0,11268.29,1729.71,0.49,0.0,101522.25,0.0,0.0,50.4,18.8,18.0,23.4,0.0,2017-09-21T00:30:08.538Z,28.6,29.0,703.86,80.14,1547.0,408.0,90.0,103.0,180.0,180.0,2.0,2.0,1.8,0.1
0.0,4.16,0.0,0.0,12703.57,2104.29,0.5,0.0,101565.5,0.0,0.0,47.8,19.0,18.0,23.2,0.0,2017-09-20T23:50:11.368Z,26.0,26.3,770.29,95.29,1694.0,436.0,315.0,99.0,135.0,135.0,2.0,2.0,1.7,0.1
0.0,4.04,0.0,0.0,9630.29,1690.29,0.58,0.0,101583.0,0.0,0.0,51.8,19.1,18.3,22.8,0.0,2017-09-20T23:10:13.979Z,24.1,24.3,553.57,76.14,1290.43,398.43,135.0,68.0,135.0,135.0,2.0,2.0,0.5,0.1
0.0,4.19,0.0,0.0,6857.29,1381.0,0.95,0.0,101582.75,0.0,0.0,53.1,18.7,17.9,22.1,0.0,2017-09-20T22:30:16.811Z,21.5,21.8,374.57,59.71,956.86,368.57,90.0,62.0,135.0,135.0,2.0,2.0,1.5,0.1
0.0,4.17,0.0,0.0,4448.57,1083.86,0.82,0.0,101605.25,0.0,0.0,58.5,18.0,17.0,20.4,0.0,2017-09-20T21:50:19.628Z,19.1,19.5,226.29,42.43,678.57,336.57,45.0,57.0,180.0,180.0,1.7,1.7,0.7,0.0
0.0,4.06,0.0,0.0,1452.86,471.14,0.69,0.0,101578.75,0.0,0.0,66.8,17.4,16.4,18.3,0.0,2017-09-20T21:10:22.401Z,17.9,18.2,79.57,13.0,406.14,282.14,180.0,46.0,45.0,45.0,1.7,1.7,0.1,0.0
0.0,4.17,0.0,0.0,702.86,335.43,0.14,0.0,101559.5,0.0,0.0,73.2,17.1,16.4,16.9,0.0,2017-09-20T20:30:25.070Z,17.4,17.4,29.86,5.57,312.0,267.71,45.0,281.0,45.0,45.0,1.7,1.7,0.3,0.0
0.0,4.17,0.0,0.0,253.14,253.0,0.01,0.0,101498.5,0.0,0.0,76.0,17.1,16.4,16.8,0.0,2017-09-20T19:50:28.367Z,17.6,17.7,1.86,2.0,260.43,260.14,90.0,66.0,45.0,45.0,1.7,1.7,0.8,0.0
0.0,4.06,0.0,0.0,253.14,252.86,0.0,0.0,101440.0,0.0,0.0,74.2,17.3,16.5,17.1,0.0,2017-09-20T19:10:30.979Z,17.9,18.0,1.86,2.0,260.43,260.29,90.0,230.0,45.0,45.0,1.7,1.7,0.4,0.0
0.0,4.06,0.0,0.0,252.86,253.0,0.0,0.0,101415.5,0.0,0.0,74.9,17.3,16.6,17.3,0.0,2017-09-20T18:30:33.780Z,18.3,18.3,2.0,1.86,260.29,260.86,90.0,189.0,45.0,45.0,1.7,1.7,0.2,0.0
0.0,4.17,0.0,0.0,253.0,253.0,0.0,0.0,101384.5,0.0,0.0,73.8,17.5,16.7,17.9,0.0,2017-09-20T17:50:36.689Z,18.7,18.9,1.71,2.0,260.0,260.43,90.0,47.0,45.0,45.0,1.7,1.7,0.0,0.0
0.0,4.17,0.0,0.0,253.29,252.57,0.0,0.0,101379.25,0.0,0.0,69.9,17.5,16.8,18.7,0.0,2017-09-20T17:10:39.597Z,19.4,19.5,2.0,2.0,260.14,260.29,225.0,301.0,45.0,45.0,1.7,1.7,0.2,0.0
0.0,4.17,0.0,0.0,253.0,253.0,0.0,0.0,101379.75,0.0,0.0,62.7,17.8,17.0,20.0,0.0,2017-09-20T16:30:42.409Z,20.3,20.5,2.0,2.0,260.86,260.86,90.0,35.0,135.0,135.0,1.3,1.3,0.8,0.0
0.0,4.13,0.0,0.0,253.29,253.29,0.0,0.0,101406.25,0.0,0.0,62.4,17.8,17.0,19.9,0.0,2017-09-20T15:50:45.721Z,20.4,20.6,2.14,2.0,260.71,259.57,135.0,24.0,180.0,180.0,1.2,1.2,0.6,0.0
0.0,4.13,0.0,0.0,253.29,253.29,0.0,0.0,101455.75,0.0,0.0,62.0,17.9,17.0,20.4,0.0,2017-09-20T15:10:48.633Z,20.4,20.5,2.14,2.0,260.14,260.71,180.0,11.0,315.0,315.0,1.1,1.1,0.7,0.0
0.0,4.08,0.0,0.0,253.14,252.57,0.0,0.0,101473.0,0.0,0.0,64.1,17.8,17.1,20.2,0.0,2017-09-20T14:22:23.069Z,20.4,20.7,2.0,1.86,260.86,260.0,0.0,124.0,270.0,0.0,2.0,2.0,1.0,0.3
0.0,4.17,0.0,0.0,253.57,252.86,0.0,0.0,101491.0,0.0,0.0,61.1,18.0,17.2,19.9,0.0,2017-09-20T13:42:25.907Z,20.7,21.0,2.29,2.0,260.14,260.57,45.0,123.0,270.0,0.0,2.0,2.0,0.2,0.3
0.0,4.17,0.0,0.0,253.0,253.14,0.0,0.0,101517.25,0.0,0.0,59.8,18.2,17.4,21.0,0.0,2017-09-20T13:02:28.889Z,21.5,21.7,1.86,2.0,260.43,260.71,45.0,124.0,270.0,0.0,2.0,2.0,0.7,0.3
0.0,4.05,0.0,0.0,252.86,253.14,0.0,0.0,101529.25,0.0,0.0,57.6,18.2,17.4,20.6,0.0,2017-09-20T12:22:31.739Z,21.4,21.7,1.86,1.57,259.86,260.43,135.0,121.0,270.0,0.0,2.0,2.0,1.0,0.3
0.0,4.12,0.0,0.0,253.0,252.43,0.0,0.0,101528.0,0.0,0.0,60.8,18.3,17.5,20.6,0.0,2017-09-20T11:42:34.291Z,21.5,21.7,2.29,1.86,260.0,260.29,135.0,115.0,270.0,0.0,2.0,2.0,1.7,0.3
0.0,4.17,0.0,0.0,253.14,253.0,0.0,0.0,101488.75,0.0,0.0,60.9,18.5,17.6,20.6,0.0,2017-09-20T11:02:37.209Z,21.7,21.9,1.86,2.0,260.71,260.71,225.0,159.0,270.0,0.0,2.0,2.0,0.8,0.3
0.0,4.16,0.0,0.0,252.71,252.57,0.0,0.0,101491.25,0.0,0.0,59.5,18.6,17.8,20.7,0.0,2017-09-20T10:22:40.087Z,22.0,22.2,1.71,1.71,260.43,260.71,135.0,175.0,270.0,0.0,2.0,2.0,1.8,0.4
0.0,4.17,0.0,0.0,253.57,253.29,0.0,0.0,101439.75,0.0,0.0,59.1,19.0,18.3,20.6,0.0,2017-09-20T09:42:42.777Z,22.4,22.6,1.86,1.71,261.0,260.14,270.0,186.0,270.0,0.0,2.0,2.0,0.8,0.4
0.0,4.16,0.0,0.0,253.0,252.86,0.0,0.0,101393.5,0.0,0.0,58.9,19.2,18.6,20.8,0.0,2017-09-20T09:02:45.477Z,23.0,23.0,2.0,2.14,260.71,260.43,135.0,180.0,270.0,0.0,2.0,2.0,1.0,0.4
