aet,batt,dlyrainmm,ip,ir_down,ir_up,lt,mo_soil,p,pet,rainmm,rh,rh_box_45,rh_box_47,tc,temp_soil,date_time,tp_box_45,tp_box_47,uv_down,uv_up,vis_down,vis_up,wddir,wddiravg2m,wdgstdir,wdgstdir10m,wdgstkph,wdgstkph10m,wdspdkph,wdspdkphavg2m
0.0,4.11,0.28,0.0,252.86,252.57,3.23,0.0,101221.25,0.0,0.28,100.3,9.6,10.0,13.8,0.0,2017-08-24T18:00:53.483Z,12.4,12.6,1.71,2.0,260.14,260.29,225.0,70.0,225.0,225.0,1.0,1.0,0.7,0.0
0.0,4.11,0.28,0.0,253.14,253.14,3.23,0.0,101211.75,0.0,0.28,103.8,9.7,10.2,13.9,0.0,2017-08-24T17:40:54.731Z,12.9,13.1,2.0,2.14,260.14,260.57,270.0,69.0,225.0,225.0,1.0,1.0,0.3,0.0
0.0,4.11,0.28,0.0,253.29,252.71,3.23,0.0,101224.25,0.0,0.28,100.7,9.8,10.2,14.1,0.0,2017-08-24T17:20:55.968Z,13.1,13.3,2.0,2.14,260.29,260.14,315.0,68.0,225.0,225.0,1.0,1.0,0.3,0.0
0.0,4.11,0.28,0.0,253.14,253.43,3.22,0.0,101215.0,0.0,0.28,100.0,9.8,10.3,14.3,0.0,2017-08-24T17:00:57.203Z,13.4,13.6,2.0,2.14,259.71,260.29,270.0,65.0,225.0,225.0,1.0,1.0,0.1,0.0
0.0,4.11,0.28,0.0,252.71,253.0,3.23,0.0,101204.75,0.0,0.28,102.2,9.8,10.2,14.7,0.0,2017-08-24T16:40:58.429Z,13.6,13.8,1.86,2.14,260.29,260.14,315.0,87.0,225.0,225.0,1.0,1.0,0.8,0.0
0.0,4.11,0.28,0.0,252.86,252.57,3.23,0.0,101211.25,0.0,0.28,102.9,10.0,10.5,15.5,0.0,2017-08-24T16:20:59.653Z,14.1,14.4,2.0,1.86,260.0,260.14,135.0,60.0,225.0,225.0,1.0,1.0,0.2,0.0
0.0,4.11,0.28,0.0,252.57,252.57,3.23,0.0,101221.25,0.0,0.28,97.5,10.1,10.4,15.9,0.0,2017-08-24T16:01:00.878Z,14.3,14.5,1.71,2.14,259.86,259.43,45.0,94.0,225.0,225.0,1.0,1.0,1.0,0.0
0.0,4.11,0.28,0.0,252.43,253.43,3.23,0.0,101236.25,0.0,0.28,94.2,10.1,10.5,16.1,0.0,2017-08-24T15:41:02.089Z,14.4,14.7,2.0,2.29,260.0,260.57,0.0,96.0,225.0,225.0,1.0,1.0,0.2,0.0
0.0,4.1,0.28,0.0,253.43,253.43,3.23,0.0,101243.75,0.0,0.28,96.5,10.1,10.5,16.4,0.0,2017-08-24T15:21:03.315Z,14.5,14.8,2.14,1.86,260.14,260.43,68.0,99.0,225.0,225.0,1.0,1.0,0.5,0.0
0.0,4.11,0.28,0.0,252.43,253.14,3.23,0.0,101246.75,0.0,0.28,103.7,10.1,10.5,16.4,0.0,2017-08-24T15:01:04.536Z,14.6,14.9,2.0,2.14,259.57,260.57,90.0,100.0,225.0,225.0,1.0,1.0,0.2,0.0
0.0,4.1,0.28,0.0,253.14,252.86,3.23,0.0,101246.75,0.0,0.28,106.0,10.1,10.5,16.6,0.0,2017-08-24T14:41:05.726Z,14.7,15.0,1.71,2.29,259.86,259.71,45.0,101.0,225.0,225.0,1.0,1.0,0.5,0.0
0.0,4.11,0.28,0.0,253.0,252.86,3.23,0.0,101247.75,0.0,0.28,108.7,10.1,10.5,16.4,0.0,2017-08-24T14:21:06.929Z,14.8,15.1,2.14,2.0,259.43,259.71,45.0,103.0,225.0,225.0,1.0,1.0,0.5,0.0
0.0,4.11,0.28,0.0,253.57,252.86,3.23,0.0,101252.5,0.0,0.28,109.9,10.2,10.6,16.6,0.0,2017-08-24T14:01:08.144Z,14.9,15.1,2.0,2.14,260.14,260.14,45.0,105.0,225.0,225.0,1.0,1.0,0.8,0.0
0.0,4.11,0.28,0.0,253.29,252.71,3.23,0.0,101245.75,0.0,0.28,109.2,10.2,10.5,16.9,0.0,2017-08-24T13:41:09.337Z,15.0,15.2,2.0,2.14,260.14,260.0,180.0,29.0,225.0,225.0,1.0,1.0,0.8,0.0
0.0,4.11,0.28,0.0,253.29,252.71,3.23,0.0,101234.75,0.0,0.28,109.0,10.2,10.6,17.2,0.0,2017-08-24T13:21:10.533Z,15.1,15.4,1.86,2.14,259.71,260.14,45.0,29.0,225.0,225.0,1.0,1.0,0.3,0.0
0.0,4.11,0.28,0.0,253.43,252.71,3.23,0.0,101221.75,0.0,0.28,108.6,10.3,10.7,17.1,0.0,2017-08-24T13:01:11.742Z,15.3,15.6,1.86,2.14,259.57,260.0,45.0,31.0,225.0,225.0,1.0,1.0,0.3,0.0
0.0,4.11,0.28,0.0,253.14,253.14,3.23,0.0,101213.0,0.0,0.28,110.9,10.3,10.7,17.2,0.0,2017-08-24T12:41:12.955Z,15.4,15.6,1.86,2.43,260.14,259.57,90.0,32.0,225.0,225.0,1.0,1.0,0.5,0.0
0.0,4.13,0.28,0.0,253.29,253.0,3.23,0.0,101187.75,0.0,0.28,115.6,10.4,10.7,16.9,0.0,2017-08-24T12:21:14.149Z,15.5,15.7,2.0,2.29,260.0,259.71,135.0,31.0,225.0,225.0,1.0,1.0,0.6,0.0
0.0,4.13,0.28,0.0,253.14,252.71,3.23,0.0,101180.75,0.0,0.28,117.2,10.3,10.7,16.8,0.0,2017-08-24T12:01:15.332Z,15.5,15.8,2.14,2.29,259.86,260.0,225.0,138.0,225.0,225.0,1.0,1.0,1.0,0.0
0.0,4.13,0.28,0.0,253.14,253.0,3.23,0.0,101157.25,0.0,0.28,118.9,10.4,10.8,16.7,0.0,2017-08-24T11:41:16.542Z,15.8,16.0,2.0,2.14,260.0,259.86,225.0,28.0,225.0,225.0,1.0,1.0,0.8,0.0
0.0,4.11,0.28,0.0,253.29,253.14,3.23,0.0,101145.75,0.0,0.28,118.6,10.5,10.9,17.0,0.0,2017-08-24T11:21:17.733Z,16.0,16.2,2.29,2.14,260.57,260.29,270.0,146.0,225.0,225.0,1.0,1.0,0.7,0.0
0.0,4.11,0.28,0.0,252.86,252.86,3.23,0.0,101124.25,0.0,0.28,117.1,10.5,10.9,17.3,0.0,2017-08-24T11:01:18.916Z,16.1,16.3,2.14,2.57,260.29,259.86,270.0,25.0,225.0,225.0,1.0,1.0,0.7,0.0
0.0,4.12,0.28,0.0,253.14,252.86,3.23,0.0,101116.0,0.0,0.28,116.5,10.6,11.0,17.2,0.0,2017-08-24T10:41:20.111Z,16.3,16.4,2.29,2.14,260.0,259.86,225.0,156.0,225.0,225.0,1.0,1.0,0.2,0.0
0.0,4.13,0.28,0.0,252.86,253.0,3.23,0.0,101081.25,0.0,0.28,111.7,10.6,11.1,17.6,0.0,2017-08-24T10:21:21.309Z,16.5,16.7,1.71,2.0,259.86,259.71,45.0,186.0,225.0,225.0,1.0,1.0,0.8,0.0
0.0,4.13,0.28,0.0,253.14,253.14,3.23,0.0,101073.75,0.0,0.28,111.2,10.7,11.2,17.8,0.0,2017-08-24T10:01:22.523Z,17.1,17.3,2.14,2.29,259.71,260.29,45.0,187.0,225.0,225.0,1.0,1.0,0.5,0.0
0.0,4.13,0.28,0.0,253.0,253.0,3.23,0.0,101068.75,0.0,0.28,107.5,10.7,11.1,18.3,0.0,2017-08-24T09:41:23.691Z,17.4,17.6,2.29,2.0,259.71,260.71,90.0,188.0,225.0,225.0,1.0,1.0,0.2,0.0
0.0,4.13,0.28,0.0,252.71,253.29,3.23,0.0,101028.25,0.0,0.28,106.7,10.8,11.2,18.6,0.0,2017-08-24T09:21:24.867Z,17.9,18.1,1.86,2.0,259.57,260.0,270.0,137.0,225.0,225.0,1.0,1.0,0.1,0.0
0.0,4.13,0.28,0.0,252.57,252.43,3.23,0.0,101012.5,0.0,0.28,106.2,10.9,11.3,19.4,0.0,2017-08-24T09:01:26.065Z,18.4,18.6,2.0,2.14,260.57,260.14,45.0,136.0,225.0,225.0,1.0,1.0,0.4,0.0
0.0,4.13,0.28,0.0,252.71,252.57,3.23,0.0,100988.5,0.0,0.28,101.1,10.9,11.4,19.3,0.0,2017-08-24T08:41:27.205Z,18.7,19.0,1.86,2.0,260.14,260.0,315.0,108.0,225.0,225.0,1.0,1.0,0.4,0.0
0.0,4.12,0.28,0.0,253.14,252.86,3.23,0.0,100972.75,0.0,0.28,99.8,11.1,11.5,19.2,0.0,2017-08-24T08:21:28.374Z,19.4,19.7,2.14,2.43,259.86,260.29,225.0,140.0,225.0,225.0,1.0,1.0,0.0,0.0
0.0,4.12,0.28,0.0,255.43,270.29,3.23,0.0,100971.0,0.0,0.28,102.2,11.3,11.6,19.4,0.0,2017-08-24T08:01:29.552Z,19.7,20.0,2.14,3.14,261.0,262.43,90.0,141.0,225.0,225.0,1.0,1.0,0.1,0.0
0.0,4.12,0.28,0.0,276.43,429.14,3.23,0.0,100928.25,0.0,0.28,103.6,11.3,11.7,19.9,0.0,2017-08-24T07:41:30.701Z,20.0,20.3,3.43,13.14,262.57,281.43,135.0,140.0,225.0,225.0,1.0,1.0,0.8,0.0
0.0,4.1,0.28,0.0,286.14,534.14,3.25,0.0,100918.0,0.0,0.28,102.4,11.4,11.8,20.1,0.0,2017-08-24T07:21:32.619Z,20.3,20.6,4.0,24.86,264.86,302.71,90.0,140.0,225.0,225.0,1.0,1.0,0.3,0.0
0.0,4.12,0.28,0.0,353.0,914.43,3.25,0.0,100913.25,0.0,0.28,107.3,11.7,12.0,20.5,0.0,2017-08-24T07:01:33.026Z,21.1,21.3,7.57,43.71,270.0,338.29,180.0,142.0,225.0,225.0,1.0,1.0,0.9,0.0
0.0,4.1,0.28,0.0,380.29,1454.57,3.25,0.0,100904.5,0.0,0.28,100.1,11.8,12.1,20.7,0.0,2017-08-24T06:41:34.183Z,21.6,21.9,9.14,81.29,272.86,408.86,90.0,142.0,225.0,225.0,1.0,1.0,0.8,0.0
0.0,4.12,0.28,0.0,392.71,1248.71,3.23,0.0,100850.75,0.0,0.28,91.2,11.7,12.0,20.5,0.0,2017-08-24T06:21:35.343Z,22.9,23.1,9.14,67.14,274.14,382.29,90.0,143.0,225.0,225.0,1.0,1.0,0.8,0.0
0.0,4.11,0.28,0.0,329.0,803.57,3.25,0.0,100947.75,0.0,0.28,93.3,11.8,12.0,22.6,0.0,2017-08-24T06:01:36.496Z,23.9,24.2,6.14,41.71,269.14,334.86,135.0,142.0,225.0,225.0,1.0,1.0,0.6,0.0
0.0,4.12,0.28,0.0,414.29,1303.86,3.24,0.0,100865.75,0.0,0.28,90.5,11.6,11.9,23.3,0.0,2017-08-24T05:41:37.630Z,24.9,25.3,11.0,75.0,277.29,396.86,203.0,143.0,225.0,225.0,1.0,1.0,0.5,0.0
0.0,4.12,0.28,0.0,550.86,2404.57,3.22,0.0,100866.5,0.0,0.28,83.8,11.3,11.5,23.4,0.0,2017-08-24T05:21:38.769Z,26.3,26.7,19.0,160.29,292.14,555.86,135.0,141.0,225.0,225.0,1.0,1.0,0.1,0.0
0.0,4.11,0.28,0.0,1633.71,11569.29,3.24,0.0,100855.25,0.0,0.28,84.8,11.2,11.3,23.5,0.0,2017-08-24T05:01:39.883Z,26.6,27.1,72.0,734.43,392.0,1628.14,135.0,141.0,225.0,225.0,1.0,1.0,0.6,0.0
0.0,4.11,0.28,0.0,502.43,2328.57,3.24,0.0,100883.75,0.0,0.28,79.8,11.1,11.1,24.2,0.0,2017-08-24T04:41:41.014Z,26.7,27.4,19.0,175.86,292.14,585.14,180.0,142.0,225.0,225.0,1.0,1.0,0.9,0.0
0.0,4.11,0.28,0.0,1760.86,12788.29,3.24,0.0,100937.75,0.0,0.28,76.3,11.2,11.3,25.0,0.0,2017-08-24T04:21:42.125Z,26.1,26.8,79.29,812.71,404.43,1773.57,135.0,281.0,225.0,225.0,1.0,1.0,0.7,0.0
0.0,4.11,0.28,0.0,1804.43,13350.14,3.24,0.0,100957.25,0.0,0.28,73.7,11.0,11.2,24.6,0.0,2017-08-24T04:01:43.214Z,25.7,26.2,81.86,836.71,410.29,1818.57,135.0,281.0,225.0,225.0,1.0,1.0,0.4,0.0
0.0,4.12,0.28,0.0,779.0,6449.57,3.24,0.0,100993.75,0.0,0.28,82.6,11.1,11.0,23.9,0.0,2017-08-24T03:41:44.330Z,25.2,26.2,35.29,433.71,321.86,1112.43,225.0,282.0,225.0,225.0,1.0,1.0,0.2,0.0
0.0,4.12,0.28,0.0,1867.71,14941.57,3.23,0.0,101021.0,0.0,0.28,77.4,11.0,11.1,24.4,0.0,2017-08-24T03:21:45.441Z,24.3,25.2,85.86,942.71,417.57,2016.29,180.0,126.0,225.0,225.0,1.0,1.0,0.0,0.0
0.0,4.12,0.28,0.0,1395.29,6594.71,3.24,0.0,101095.0,0.0,0.28,85.0,11.0,11.1,23.4,0.0,2017-08-24T03:01:46.575Z,23.6,24.5,63.86,446.57,374.14,1085.86,248.0,127.0,225.0,225.0,1.0,1.0,0.1,0.0
0.0,4.12,0.28,0.0,2346.57,19033.0,3.24,0.0,101125.75,0.0,0.28,84.8,11.1,11.1,23.1,0.0,2017-08-24T02:41:47.678Z,22.6,23.5,108.14,1170.43,459.86,2442.14,180.0,126.0,225.0,225.0,1.0,1.0,0.3,0.0
0.0,4.12,0.28,0.0,1639.57,13598.0,3.24,0.0,101159.5,0.0,0.28,85.1,10.9,10.9,21.7,0.0,2017-08-24T02:21:48.803Z,20.7,21.3,73.86,862.14,397.43,1835.0,315.0,302.0,225.0,225.0,1.0,1.0,0.4,0.0
0.0,4.12,0.28,0.0,790.14,4994.0,3.24,0.0,101210.0,0.0,0.28,89.5,10.8,10.9,20.9,0.0,2017-08-24T02:01:49.955Z,20.2,20.8,32.0,329.57,317.29,871.71,90.0,124.0,225.0,225.0,1.0,1.0,0.9,0.0
0.0,4.08,0.28,0.0,786.71,4683.29,3.25,0.0,101251.25,0.0,0.28,95.4,10.6,10.8,20.1,0.0,2017-08-24T01:41:51.095Z,19.9,20.4,30.43,294.29,313.43,806.43,180.0,125.0,225.0,225.0,1.0,1.0,0.6,0.0
0.0,4.12,0.28,0.0,532.57,2588.86,3.24,0.0,101287.0,0.0,0.28,96.7,10.6,10.8,19.3,0.0,2017-08-24T01:21:52.268Z,19.8,20.3,17.0,155.71,288.29,547.86,90.0,125.0,225.0,225.0,1.0,1.0,0.6,0.0
0.0,4.12,0.28,0.0,727.71,4221.57,3.23,0.0,101306.25,0.0,0.28,99.1,10.5,10.7,19.8,0.0,2017-08-24T01:01:53.443Z,19.8,20.2,27.29,267.86,308.43,757.0,180.0,127.0,225.0,225.0,1.0,1.0,0.8,0.0
0.0,4.12,0.28,0.0,945.43,7034.0,3.24,0.0,101359.25,0.0,0.28,100.5,10.4,10.6,19.7,0.0,2017-08-24T00:41:55.569Z,19.6,20.0,39.0,445.0,329.71,1088.14,180.0,126.0,225.0,225.0,1.0,1.0,0.7,0.0
0.0,4.12,0.28,0.0,318.14,745.29,3.23,0.0,101374.5,0.0,0.28,105.7,10.4,10.5,19.1,0.0,2017-08-24T00:21:55.760Z,20.2,20.7,5.57,39.57,268.14,331.14,180.0,128.0,225.0,225.0,1.0,1.0,0.4,0.0
0.0,4.12,0.0,0.0,947.43,5274.43,3.23,0.0,101373.25,0.0,0.0,102.6,10.5,10.6,20.4,0.0,2017-08-24T00:01:56.932Z,20.0,20.7,39.14,336.14,330.0,884.43,180.0,131.0,225.0,225.0,1.0,1.0,0.5,0.0
0.0,4.12,0.0,0.0,776.43,4347.71,3.24,0.0,101359.25,0.0,0.0,93.6,10.5,10.4,20.1,0.0,2017-08-23T23:41:58.093Z,19.6,20.3,30.0,271.71,312.29,763.86,0.0,61.0,225.0,225.0,1.0,1.0,0.3,0.0
0.0,4.1,0.0,0.0,685.57,3882.71,3.25,0.0,101360.25,0.0,0.0,98.6,10.2,10.2,19.9,0.0,2017-08-23T23:39:01.939Z,19.1,19.9,24.29,235.29,303.14,695.57,90.0,136.0,225.0,225.0,1.0,1.0,0.5,0.0
0.0,4.12,0.0,0.0,605.0,3119.29,3.24,0.0,101369.25,0.0,0.0,101.7,10.1,10.3,19.1,0.0,2017-08-23T23:02:00.417Z,17.7,18.2,20.43,193.43,295.43,618.86,45.0,59.0,225.0,225.0,1.0,1.0,0.0,0.0
0.0,4.12,0.0,0.0,393.0,1347.14,3.23,0.0,101397.75,0.0,0.0,107.1,10.0,10.1,18.1,0.0,2017-08-23T22:42:01.609Z,17.5,18.0,9.43,77.43,275.14,401.43,180.0,61.0,225.0,225.0,1.0,1.0,0.3,0.0
0.0,4.12,0.0,0.0,389.0,1322.0,3.23,0.0,101417.75,0.0,0.0,107.6,10.1,10.1,18.2,0.0,2017-08-23T22:22:02.771Z,17.5,18.0,9.43,72.71,273.57,392.86,90.0,62.0,225.0,225.0,1.0,1.0,0.0,0.0
0.0,4.12,0.0,0.0,747.57,4267.86,3.24,0.0,101373.25,0.0,0.0,107.1,10.2,10.3,18.3,0.0,2017-08-23T22:02:03.974Z,17.0,17.6,25.57,238.43,304.71,703.14,180.0,61.0,225.0,225.0,1.0,1.0,0.6,0.0
0.0,4.1,0.0,0.0,294.86,631.71,3.23,0.0,101378.25,0.0,0.0,109.1,10.1,10.3,17.2,0.0,2017-08-23T21:42:05.149Z,16.7,17.1,4.0,27.14,265.29,308.0,158.0,58.0,225.0,225.0,1.0,1.0,0.9,0.0
0.0,4.1,0.0,0.0,338.0,856.14,3.23,0.0,101376.5,0.0,0.0,112.4,10.1,10.2,17.6,0.0,2017-08-23T21:22:06.337Z,16.6,17.0,6.0,39.71,267.86,331.29,180.0,54.0,225.0,225.0,1.0,1.0,1.0,0.0
0.0,4.12,0.0,0.0,264.86,350.0,3.23,0.0,101384.75,0.0,0.0,107.2,10.0,10.3,17.3,0.0,2017-08-23T21:02:07.513Z,16.4,16.9,2.86,9.57,262.14,271.57,135.0,51.0,225.0,225.0,1.0,1.0,0.8,0.0
0.0,4.09,0.0,0.0,260.86,318.57,3.23,0.0,101384.0,0.0,0.0,104.6,10.1,10.2,17.6,0.0,2017-08-23T20:42:08.707Z,16.3,16.7,2.57,6.71,261.29,268.0,135.0,49.0,225.0,225.0,1.0,1.0,0.1,0.0
0.0,4.11,0.0,0.0,254.14,265.57,3.24,0.0,101360.75,0.0,0.0,105.3,10.0,10.4,17.3,0.0,2017-08-23T20:22:09.909Z,16.0,16.5,2.14,3.29,260.71,262.0,90.0,47.0,225.0,225.0,1.0,1.0,0.1,0.0
0.0,4.12,0.0,0.0,253.29,252.71,3.24,0.0,101302.5,0.0,0.0,107.3,9.9,10.3,17.3,0.0,2017-08-23T20:02:11.099Z,15.9,16.2,2.43,2.0,260.86,260.0,135.0,45.0,225.0,225.0,1.0,1.0,0.0,0.0
0.0,4.11,0.0,0.0,252.86,252.86,3.24,0.0,101299.0,0.0,0.0,108.4,9.9,10.3,17.3,0.0,2017-08-23T19:42:12.294Z,16.0,16.3,2.43,1.86,260.57,260.14,158.0,43.0,225.0,225.0,1.0,1.0,0.1,0.0
0.0,4.12,0.0,0.0,252.86,253.29,3.24,0.0,101284.75,0.0,0.0,107.9,9.9,10.3,17.3,0.0,2017-08-23T19:22:13.471Z,16.1,16.4,1.86,1.86,259.86,260.0,135.0,40.0,225.0,225.0,1.0,1.0,0.3,0.0
0.0,4.12,0.0,0.0,252.71,252.71,3.23,0.0,101283.5,0.0,0.0,109.9,10.0,10.4,17.3,0.0,2017-08-23T19:02:14.675Z,16.3,16.5,2.0,2.14,260.0,260.14,135.0,38.0,225.0,225.0,1.0,1.0,0.2,0.0
0.0,4.1,0.0,0.0,253.14,253.0,3.24,0.0,101278.0,0.0,0.0,108.7,10.0,10.4,17.6,0.0,2017-08-23T18:42:15.862Z,16.5,16.7,2.14,2.29,260.57,259.86,135.0,36.0,225.0,225.0,1.0,1.0,0.3,0.0
0.0,4.1,0.0,0.0,253.14,252.57,3.24,0.0,101273.5,0.0,0.0,107.0,10.1,10.5,17.9,0.0,2017-08-23T18:22:17.048Z,17.0,17.3,2.29,2.0,260.86,260.29,180.0,33.0,225.0,225.0,1.0,1.0,0.8,0.0
0.0,4.1,0.0,0.0,253.14,252.57,3.24,0.0,101239.25,0.0,0.0,106.2,10.2,10.4,17.9,0.0,2017-08-23T18:02:18.233Z,17.2,17.4,1.86,2.0,261.0,260.57,180.0,31.0,225.0,225.0,1.0,1.0,0.7,0.0
0.0,4.1,0.0,0.0,253.43,252.57,3.24,0.0,101235.5,0.0,0.0,107.1,10.1,10.5,18.1,0.0,2017-08-23T17:42:19.398Z,17.3,17.6,2.0,2.0,260.57,259.71,90.0,28.0,225.0,225.0,1.0,1.0,0.1,0.0
0.0,4.12,0.0,0.0,253.29,252.86,3.23,0.0,101238.0,0.0,0.0,107.2,10.1,10.5,18.3,0.0,2017-08-23T17:22:20.590Z,17.4,17.8,1.71,2.0,261.0,260.0,180.0,27.0,225.0,225.0,1.0,1.0,0.5,0.0
0.0,4.1,0.0,0.0,252.71,253.14,3.24,0.0,101250.25,0.0,0.0,105.7,10.2,10.5,18.4,0.0,2017-08-23T17:02:21.768Z,17.4,17.7,1.86,2.14,260.71,259.86,135.0,25.0,225.0,225.0,1.0,1.0,0.0,0.0
0.0,4.1,0.0,0.0,253.14,252.86,3.24,0.0,101270.25,0.0,0.0,104.7,10.3,10.6,18.4,0.0,2017-08-23T16:42:22.956Z,17.6,17.9,2.0,2.14,260.29,260.29,90.0,22.0,225.0,225.0,1.0,1.0,0.5,0.0
0.0,4.12,0.0,0.0,253.0,253.14,3.24,0.0,101292.0,0.0,0.0,112.3,10.3,10.6,18.9,0.0,2017-08-23T16:22:24.134Z,17.8,18.0,2.29,2.0,260.0,260.14,180.0,20.0,225.0,225.0,1.0,1.0,0.7,0.0
0.0,4.1,0.0,0.0,252.86,252.86,3.24,0.0,101293.25,0.0,0.0,116.8,10.2,10.6,18.8,0.0,2017-08-23T16:02:25.303Z,17.9,18.2,2.0,2.14,260.14,260.14,90.0,19.0,225.0,225.0,1.0,1.0,0.0,0.0
0.0,4.12,0.0,0.0,252.57,252.71,3.23,0.0,101312.0,0.0,0.0,115.1,10.3,10.6,18.9,0.0,2017-08-23T15:42:26.468Z,18.2,18.4,2.0,2.0,260.43,260.14,135.0,17.0,225.0,225.0,1.0,1.0,0.4,0.0
0.0,4.12,0.0,0.0,253.0,252.86,3.24,0.0,101336.0,0.0,0.0,115.6,10.4,10.7,19.2,0.0,2017-08-23T15:22:27.644Z,18.5,18.9,2.14,2.29,259.86,260.29,180.0,16.0,225.0,225.0,1.0,1.0,0.3,0.0
0.0,4.1,0.0,0.0,253.29,252.86,3.24,0.0,101355.5,0.0,0.0,116.1,10.5,10.8,19.4,0.0,2017-08-23T15:02:28.811Z,18.7,19.0,2.0,2.43,259.86,259.57,270.0,139.0,225.0,225.0,1.0,1.0,0.2,0.0
0.0,4.12,0.0,0.0,252.86,253.14,3.24,0.0,101386.25,0.0,0.0,114.3,10.5,10.8,19.6,0.0,2017-08-23T14:42:30.017Z,18.8,19.1,1.86,2.0,260.0,260.29,180.0,8.0,225.0,225.0,1.0,1.0,0.3,0.0
0.0,4.12,0.0,0.0,253.14,252.86,3.24,0.0,101417.5,0.0,0.0,112.9,10.6,10.9,19.9,0.0,2017-08-23T14:02:32.297Z,18.9,19.3,2.0,2.0,259.43,260.0,135.0,3.0,225.0,225.0,1.0,1.0,0.6,0.0
0.0,4.12,0.0,0.0,253.0,253.14,3.24,0.0,101417.25,0.0,0.0,114.2,10.6,10.9,19.9,0.0,2017-08-23T13:42:33.456Z,18.9,19.3,2.0,2.29,260.57,259.43,135.0,2.0,225.0,225.0,1.0,1.0,0.9,0.0
0.0,4.12,0.0,0.0,253.14,252.86,3.24,0.0,101405.0,0.0,0.0,111.3,10.6,10.9,20.0,0.0,2017-08-23T13:22:34.631Z,19.1,19.4,2.0,2.14,260.86,260.14,180.0,0.0,225.0,225.0,1.0,1.0,0.3,0.0
0.0,4.1,0.0,0.0,253.14,252.71,3.24,0.0,101391.0,0.0,0.0,110.6,10.6,10.9,20.1,0.0,2017-08-23T13:02:35.806Z,19.1,19.5,2.14,2.0,261.29,259.71,135.0,358.0,225.0,225.0,1.0,1.0,0.3,0.0
0.0,4.12,0.0,0.0,253.71,253.29,3.24,0.0,101403.5,0.0,0.0,112.0,10.6,10.9,20.1,0.0,2017-08-23T12:42:36.941Z,19.3,19.6,2.14,2.14,260.43,260.0,135.0,356.0,225.0,225.0,1.0,1.0,1.0,0.0
0.0,4.12,0.0,0.0,253.0,252.57,3.24,0.0,101389.0,0.0,0.0,115.9,10.6,11.0,20.1,0.0,2017-08-23T12:22:38.090Z,19.3,19.7,1.71,2.14,260.0,260.43,270.0,167.0,225.0,225.0,1.0,1.0,0.2,0.0
0.0,4.12,0.0,0.0,253.14,252.29,3.24,0.0,101373.25,0.0,0.0,116.2,10.7,11.0,20.1,0.0,2017-08-23T12:02:39.246Z,19.7,20.0,1.86,2.14,260.14,260.14,135.0,350.0,225.0,225.0,1.0,1.0,1.0,0.0
0.0,4.1,0.0,0.0,253.14,252.57,3.24,0.0,101397.0,0.0,0.0,115.6,10.7,11.0,20.3,0.0,2017-08-23T11:42:40.412Z,19.8,20.1,2.0,2.0,260.0,260.14,135.0,348.0,225.0,225.0,1.0,1.0,1.0,0.0
0.0,4.12,0.0,0.0,253.29,253.0,3.24,0.0,101411.5,0.0,0.0,113.8,10.7,11.0,20.6,0.0,2017-08-23T11:22:41.588Z,19.9,20.2,2.14,2.43,260.29,260.14,180.0,346.0,225.0,225.0,1.0,1.0,0.2,0.0
0.0,4.12,0.0,0.0,253.0,253.29,3.24,0.0,101406.0,0.0,0.0,111.2,10.8,11.1,20.6,0.0,2017-08-23T11:03:12.760Z,20.0,20.4,2.29,2.29,260.14,259.71,270.0,180.0,135.0,135.0,1.0,1.0,0.2,0.0
0.0,4.12,0.0,0.0,253.43,252.71,3.23,0.0,101419.5,0.0,0.0,110.2,10.9,11.2,20.9,0.0,2017-08-23T10:22:45.022Z,20.2,20.6,1.86,2.29,260.0,259.86,113.0,337.0,135.0,135.0,1.0,1.0,0.1,0.0
0.0,4.1,0.0,0.0,253.14,252.71,3.25,0.0,101413.5,0.0,0.0,109.2,10.9,11.2,20.8,0.0,2017-08-23T10:02:46.165Z,20.2,20.4,1.86,2.0,260.14,260.14,135.0,335.0,135.0,135.0,1.0,1.0,0.0,0.0
0.0,4.12,0.0,0.0,253.0,252.86,3.23,0.0,101419.25,0.0,0.0,109.8,10.9,11.3,20.7,0.0,2017-08-23T09:42:47.315Z,20.3,20.6,2.14,2.14,261.0,259.86,135.0,333.0,135.0,135.0,1.0,1.0,0.8,0.0
0.0,4.09,0.0,0.0,253.43,252.86,3.23,0.0,101407.0,0.0,0.0,110.1,11.0,11.3,20.8,0.0,2017-08-23T09:22:48.453Z,20.6,20.8,2.14,2.43,260.57,260.57,135.0,331.0,135.0,135.0,1.0,1.0,0.2,0.0
0.0,4.1,0.0,0.0,253.14,253.43,3.23,0.0,101405.25,0.0,0.0,109.5,11.0,11.4,20.8,0.0,2017-08-23T09:02:49.609Z,20.8,21.0,2.0,1.86,260.14,260.14,203.0,201.0,135.0,135.0,1.0,1.0,0.1,0.0
0.0,4.09,0.0,0.0,252.71,252.86,3.23,0.0,101400.5,0.0,0.0,108.3,11.2,11.6,20.8,0.0,2017-08-23T08:42:50.755Z,21.4,21.6,1.86,2.29,260.29,260.29,90.0,325.0,135.0,135.0,1.0,1.0,0.9,0.0
