,ts,rainfall,rainfall,wind
89099,2021-04-11 17:03:05.425,0,0,1405
89100,2021-04-11 17:13:05.678,0,0,1878
89101,2021-04-11 17:23:06.354,0,0,1548
89102,2021-04-11 17:33:05.607,0,0,1492
89103,2021-04-11 17:43:05.918,0,0,1744
89104,2021-04-11 17:53:06.018,0,0,1393
89105,2021-04-11 18:03:06.106,0,0,1375
89106,2021-04-11 18:13:06.365,0,0,1369
89107,2021-04-11 18:23:06.315,0,0,1593
89108,2021-04-11 18:33:06.375,0,0,1138
89109,2021-04-11 18:43:06.541,0,0,666
89110,2021-04-11 18:53:06.692,0,0,747
89111,2021-04-11 19:03:06.860,0,0,512
89112,2021-04-11 19:13:06.820,0,0,767
89113,2021-04-11 19:23:07.077,0,0,455
89114,2021-04-11 19:33:07.182,0,0,570
89115,2021-04-11 19:43:07.390,0,0,471
89116,2021-04-11 19:53:07.222,0,0,497
89117,2021-04-11 20:03:07.329,0,0,613
89118,2021-04-11 20:13:07.671,0,0,588
89119,2021-04-11 20:23:07.533,0,0,484
89120,2021-04-11 20:33:07.638,0,0,182
89121,2021-04-11 20:43:07.970,0,0,684
89122,2021-04-11 20:53:07.850,0,0,514
89123,2021-04-11 21:03:07.901,0,0,444
89124,2021-04-11 21:13:08.155,0,0,479
89125,2021-04-11 21:23:08.102,0,0,144
89126,2021-04-11 21:33:08.198,0,0,8
89127,2021-04-11 21:43:08.323,0,0,8
89128,2021-04-11 21:53:08.174,0,0,1
89129,2021-04-11 22:03:08.522,0,0,19
89130,2021-04-11 22:13:08.585,0,0,2
89131,2021-04-11 22:23:08.704,0,0,0
89132,2021-04-11 22:33:08.931,0,0,103
89133,2021-04-11 22:43:09.102,0,0,47
89134,2021-04-11 22:53:09.164,0,0,28
89135,2021-04-11 23:03:09.262,0,0,36
89136,2021-04-11 23:13:09.388,0,0,37
89137,2021-04-11 23:23:09.472,0,0,132
89138,2021-04-11 23:33:09.629,0,0,14
89139,2021-04-11 23:43:09.683,0,0,268
89140,2021-04-11 23:53:10.371,0,0,568
89141,2021-04-12 00:03:09.934,0,0,288
89142,2021-04-12 00:13:09.844,0,0,402
89143,2021-04-12 00:23:09.894,0,0,295
89144,2021-04-12 00:33:10.221,0,0,259
89145,2021-04-12 00:43:10.266,0,0,276
89146,2021-04-12 00:53:10.261,0,0,339
89147,2021-04-12 01:03:10.326,0,0,896
89148,2021-04-12 01:13:10.478,0,0,911
89149,2021-04-12 01:23:10.415,0,0,861
89150,2021-04-12 01:33:10.591,0,0,1418
89151,2021-04-12 01:43:10.850,0,0,1658
89152,2021-04-12 01:53:10.713,0,0,1728
89153,2021-04-12 02:03:10.827,0,0,1712
89154,2021-04-12 02:13:10.882,0,0,1327
89155,2021-04-12 02:23:10.945,0,0,1066
89156,2021-04-12 02:33:11.096,0,0,545
89157,2021-04-12 02:43:11.190,0,0,564
89158,2021-04-12 02:53:11.297,0,0,680
89159,2021-04-12 03:03:11.357,0,0,258
89160,2021-04-12 03:13:11.467,0,0,66
89161,2021-04-12 03:23:11.577,0,0,40
89162,2021-04-12 03:33:11.690,0,0,144
89163,2021-04-12 03:43:11.774,0,0,28
89164,2021-04-12 03:53:11.932,0,0,13
89165,2021-04-12 04:03:12.036,0,0,227
89166,2021-04-12 04:13:12.120,0,0,107
89167,2021-04-12 04:23:12.247,0,0,6
89168,2021-04-12 04:33:12.410,0,0,83
89169,2021-04-12 04:43:12.533,0,0,83
89170,2021-04-12 04:53:12.677,0,0,1
89171,2021-04-12 05:03:12.824,0,0,24
89172,2021-04-12 05:13:12.877,0,0,5
89173,2021-04-12 05:23:13.003,0,0,0
89174,2021-04-12 05:33:13.147,0,0,34
89175,2021-04-12 05:43:13.256,0,0,32
89176,2021-04-12 05:53:13.367,0,0,37
89177,2021-04-12 06:03:13.357,0,0,18
89178,2021-04-12 06:13:13.086,0,0,57
89179,2021-04-12 06:23:13.469,0,0,24
89180,2021-04-12 06:33:13.582,0,0,115
89181,2021-04-12 06:43:13.642,0,0,287
89182,2021-04-12 06:53:13.898,0,0,358
89183,2021-04-12 07:03:14.108,0,0,1076
89184,2021-04-12 07:13:14.084,0,0,547
89185,2021-04-12 07:23:14.207,0,0,337
89186,2021-04-12 07:33:14.264,0,0,41
89187,2021-04-12 07:43:14.192,0,0,0
89188,2021-04-12 07:53:14.318,0,0,100
89189,2021-04-12 08:03:14.637,0,0,215
89190,2021-04-12 08:13:14.537,0,0,634
89191,2021-04-12 08:23:14.855,0,0,459
89192,2021-04-12 08:33:14.744,0,0,407
89193,2021-04-12 08:43:14.805,0,0,920
89194,2021-04-12 08:53:14.897,0,0,862
89195,2021-04-12 09:03:15.015,0,0,934
89196,2021-04-12 09:13:15.095,0,0,821
89197,2021-04-12 09:23:15.182,0,0,725
89198,2021-04-12 09:33:15.286,0,0,678
89199,2021-04-12 09:43:15.383,0,0,319
89200,2021-04-12 09:53:15.511,0,0,552
89201,2021-04-12 10:03:15.565,0,0,819
89202,2021-04-12 10:13:15.645,0,0,818
89203,2021-04-12 10:23:15.746,0,0,743
89204,2021-04-12 10:33:15.843,0,0,588
89205,2021-04-12 10:43:15.954,0,0,484
89206,2021-04-12 10:53:16.021,0,0,666
89207,2021-04-12 11:03:16.255,0,0,632
89208,2021-04-12 11:13:16.412,0,0,574
89209,2021-04-12 11:23:16.471,0,0,765
89210,2021-04-12 11:33:16.581,0,0,1030
89211,2021-04-12 11:43:16.708,0,0,1680
89212,2021-04-12 11:53:16.793,0,0,999
89213,2021-04-12 12:03:16.833,0,0,1943
89214,2021-04-12 12:13:16.564,0,0,1101
89215,2021-04-12 12:23:17.084,0,0,1320
89216,2021-04-12 12:33:16.983,0,0,957
89217,2021-04-12 12:43:17.042,0,0,1458
89218,2021-04-12 12:53:17.678,0,0,1916
89219,2021-04-12 13:03:17.562,0,0,1399
89220,2021-04-12 13:13:17.604,0,0,1148
89221,2021-04-12 13:23:17.201,0,0,1531
89222,2021-04-12 13:33:17.653,0,0,1477
89223,2021-04-12 13:43:17.731,0,0,1301
89224,2021-04-12 13:53:17.778,0,0,1187
89225,2021-04-12 14:03:17.861,0,0,1333
89226,2021-04-12 14:13:17.984,0,0,1273
89227,2021-04-12 14:23:18.064,0,0,1741
89228,2021-04-12 14:33:18.180,0,0,1491
89229,2021-04-12 14:43:18.273,0,0,1686
89230,2021-04-12 14:53:18.345,0,0,1074
89231,2021-04-12 15:03:18.697,0,0,1345
89232,2021-04-12 15:13:18.785,0,0,1063
89233,2021-04-12 15:23:18.901,0,0,2020
89234,2021-04-12 15:33:19.002,0,0,1743
89235,2021-04-12 15:43:19.035,0,0,1361
89236,2021-04-12 15:53:18.640,0,0,1678
89237,2021-04-12 16:03:19.739,0,0,1511
89238,2021-04-12 16:13:19.193,0,0,1421
89239,2021-04-12 16:23:19.329,0,0,1262
89240,2021-04-12 16:33:19.388,0,0,1590
89241,2021-04-12 16:43:19.493,0,0,1108
89242,2021-04-12 16:53:19.597,0,0,1454
89243,2021-04-12 17:03:19.658,0,0,1344
89244,2021-04-12 17:13:19.757,0,0,1348
89245,2021-04-12 17:23:19.854,0,0,1110
89246,2021-04-12 17:33:19.964,0,0,1495
89247,2021-04-12 17:43:20.064,0,0,1507
89248,2021-04-12 17:53:20.130,0,0,1198
89249,2021-04-12 18:03:20.232,0,0,1108
89250,2021-04-12 18:13:20.330,0,0,676
89251,2021-04-12 18:23:20.403,0,0,1092
89252,2021-04-12 18:33:20.493,0,0,1004
89253,2021-04-12 18:43:20.461,0,0,983
89254,2021-04-12 18:53:20.577,0,0,784
89255,2021-04-12 19:03:20.663,0,0,828
89256,2021-04-12 19:13:20.924,0,0,753
89257,2021-04-12 19:23:21.119,0,0,803
89258,2021-04-12 19:33:21.143,0,0,561
89259,2021-04-12 19:43:21.291,0,0,521
89260,2021-04-12 19:53:21.382,0,0,810
89261,2021-04-12 20:03:21.501,0,0,663
89262,2021-04-12 20:13:21.604,0,0,317
89263,2021-04-12 20:23:21.736,0,0,181
89264,2021-04-12 20:33:21.875,0,0,61
89265,2021-04-12 20:43:22.009,0,0,84
89266,2021-04-12 20:53:21.554,0,0,300
89267,2021-04-12 21:03:21.957,0,0,221
89268,2021-04-12 21:13:22.078,0,0,194
89269,2021-04-12 21:23:22.296,0,0,14
89270,2021-04-12 21:33:22.233,0,0,10
89271,2021-04-12 21:43:22.274,0,0,11
89272,2021-04-12 21:53:22.589,0,0,91
89273,2021-04-12 22:03:22.469,0,0,91
89274,2021-04-12 22:13:22.579,0,0,1
89275,2021-04-12 22:23:22.674,0,0,7
89276,2021-04-12 22:33:22.817,0,0,0
89277,2021-04-12 22:43:22.903,0,0,0
89278,2021-04-12 22:53:23.037,0,0,0
89279,2021-04-12 23:03:23.055,0,0,0
89280,2021-04-12 23:13:23.165,0,0,0
89281,2021-04-12 23:23:23.292,0,0,163
89282,2021-04-12 23:33:23.562,0,0,55
89283,2021-04-12 23:43:23.665,0,0,695
89284,2021-04-12 23:53:23.752,0,0,427
89285,2021-04-13 00:03:23.854,0,0,278
89286,2021-04-13 00:13:23.996,0,0,124
89287,2021-04-13 00:22:28.627,0,0,0
89288,2021-04-13 00:32:28.795,0,0,464
89289,2021-04-13 00:42:28.880,0,0,473
89290,2021-04-13 00:52:28.989,0,0,345
89291,2021-04-13 01:02:29.065,0,0,394
89292,2021-04-13 01:12:29.124,0,0,430
89293,2021-04-13 01:22:29.423,0,0,357
89294,2021-04-13 01:32:29.235,0,0,363
89295,2021-04-13 01:42:29.461,0,0,269
89296,2021-04-13 01:52:29.546,0,0,290
89297,2021-04-13 02:02:29.604,0,0,281
89298,2021-04-13 02:12:29.692,0,0,438
89299,2021-04-13 02:22:29.806,0,0,553
89300,2021-04-13 02:32:29.867,0,0,464
89301,2021-04-13 02:42:29.953,0,0,328
89302,2021-04-13 02:52:30.181,0,0,125
89303,2021-04-13 03:02:30.236,0,0,174
89304,2021-04-13 03:12:30.366,0,0,150
89305,2021-04-13 03:22:30.439,0,0,0
89306,2021-04-13 03:32:30.536,0,0,0
89307,2021-04-13 03:42:30.614,0,0,220
89308,2021-04-13 03:52:30.715,0,0,257
89309,2021-04-13 04:02:30.819,0,0,1
89310,2021-04-13 04:12:30.916,0,0,0
89311,2021-04-13 04:22:30.713,0,0,0
89312,2021-04-13 04:32:31.100,0,0,0
89313,2021-04-13 04:42:31.117,0,0,42
89314,2021-04-13 04:52:30.968,0,0,400
89315,2021-04-13 05:02:31.387,0,0,216
89316,2021-04-13 05:12:31.570,0,0,14
89317,2021-04-13 05:22:31.696,0,0,46
89318,2021-04-13 05:32:31.863,0,0,64
89319,2021-04-13 05:42:31.881,0,0,186
89320,2021-04-13 05:52:31.958,0,0,126
89321,2021-04-13 06:02:32.065,0,0,336
89322,2021-04-13 06:12:32.177,0,0,400
89323,2021-04-13 06:22:32.312,0,0,480
89324,2021-04-13 06:32:32.383,0,0,372
89325,2021-04-13 06:42:32.275,0,0,363
89326,2021-04-13 06:52:32.483,0,0,113
89327,2021-04-13 07:02:32.425,0,0,10
89328,2021-04-13 07:12:32.510,0,0,133
89329,2021-04-13 07:22:32.795,0,0,183
89330,2021-04-13 07:32:32.690,0,0,320
89331,2021-04-13 07:42:32.828,0,0,343
89332,2021-04-13 07:52:32.896,0,0,318
89333,2021-04-13 08:02:33.015,0,0,351
89334,2021-04-13 08:12:33.170,0,0,373
89335,2021-04-13 08:22:33.264,0,0,539
89336,2021-04-13 08:32:33.273,0,0,548
89337,2021-04-13 08:42:33.364,0,0,588
89338,2021-04-13 08:52:33.518,0,0,554
89339,2021-04-13 09:02:33.751,0,0,353
89340,2021-04-13 09:12:33.862,0,0,651
89341,2021-04-13 09:22:34.020,0,0,857
89342,2021-04-13 09:32:34.092,0,0,663
89343,2021-04-13 09:42:34.117,0,0,957
89344,2021-04-13 09:52:34.102,0,0,1003
89345,2021-04-13 10:02:34.400,0,0,886
89346,2021-04-13 10:12:34.478,0,0,689
89347,2021-04-13 10:22:34.571,0,0,1076
89348,2021-04-13 10:32:34.423,0,0,560
89349,2021-04-13 10:42:34.528,0,0,780
89350,2021-04-13 10:52:34.675,0,0,747
89351,2021-04-13 11:02:34.814,0,0,980
89352,2021-04-13 11:12:34.882,0,0,912
89353,2021-04-13 11:22:34.968,0,0,1100
89354,2021-04-13 11:32:35.099,0,0,1907
89355,2021-04-13 11:42:35.190,0,0,1954
89356,2021-04-13 11:52:35.269,0,0,1921
89357,2021-04-13 12:02:35.389,0,0,1505
89358,2021-04-13 12:12:35.530,0,0,1378
89359,2021-04-13 12:22:35.634,0,0,957
89360,2021-04-13 12:32:35.751,0,0,1283
89361,2021-04-13 12:42:35.852,0,0,1004
89362,2021-04-13 12:52:36.003,0,0,917
89363,2021-04-13 13:02:36.045,0,0,1662
89364,2021-04-13 13:12:36.084,0,0,1251
89365,2021-04-13 13:22:36.103,0,0,1240
89366,2021-04-13 13:32:36.232,0,0,1094
89367,2021-04-13 13:42:36.276,0,0,1268
89368,2021-04-13 13:52:36.430,0,0,1199
89369,2021-04-13 14:02:36.475,0,0,620
89370,2021-04-13 14:12:36.570,0,0,987
89371,2021-04-13 14:22:36.668,0,0,1070
89372,2021-04-13 14:32:36.772,0,0,930
89373,2021-04-13 14:42:36.889,0,0,434
89374,2021-04-13 14:52:36.998,0,0,891
89375,2021-04-13 15:02:37.118,0,0,1148
89376,2021-04-13 15:12:37.205,0,0,810
89377,2021-04-13 15:22:37.120,0,0,744
89378,2021-04-13 15:32:37.409,0,0,766
89379,2021-04-13 15:42:37.468,0,0,828
89380,2021-04-13 15:52:37.627,0,0,710
89381,2021-04-13 16:02:37.675,0,0,734
89382,2021-04-13 16:12:37.802,0,0,968
89383,2021-04-13 16:22:37.897,0,0,1015
89384,2021-04-13 16:32:38.025,0,0,880
89385,2021-04-13 16:42:38.200,0,0,784
89386,2021-04-13 16:52:38.365,0,0,458
89387,2021-04-13 17:02:38.499,0,0,799
89388,2021-04-13 17:12:38.571,0,0,1006
89389,2021-04-13 17:22:38.621,0,0,316
89390,2021-04-13 17:32:38.801,0,0,313
89391,2021-04-13 17:42:38.914,0,0,582
89392,2021-04-13 17:52:39.034,0,0,929
89393,2021-04-13 18:02:39.126,0,0,1011
89394,2021-04-13 18:12:39.262,0,0,1139
89395,2021-04-13 18:22:39.257,0,0,1074
89396,2021-04-13 18:32:38.788,0,0,986
89397,2021-04-13 18:42:39.295,0,0,1030
89398,2021-04-13 18:52:39.347,0,0,677
89399,2021-04-13 19:02:39.453,0,0,683
89400,2021-04-13 19:12:39.620,0,0,683
89401,2021-04-13 19:22:39.652,0,0,747
89402,2021-04-13 19:32:39.310,0,0,435
89403,2021-04-13 19:42:39.446,0,0,504
89404,2021-04-13 19:52:39.574,0,0,543
89405,2021-04-13 20:02:39.802,0,0,515
89406,2021-04-13 20:12:39.599,0,0,386
89407,2021-04-13 20:22:39.728,0,0,394
89408,2021-04-13 20:32:39.812,0,0,498
89409,2021-04-13 20:42:40.006,0,0,512
89410,2021-04-13 20:52:40.257,0,0,606
89411,2021-04-13 21:02:40.242,0,0,364
89412,2021-04-13 21:12:40.165,0,0,527
89413,2021-04-13 21:22:40.192,0,0,516
89414,2021-04-13 21:32:40.373,0,0,443
89415,2021-04-13 21:42:40.521,0,0,603
89416,2021-04-13 21:52:40.403,0,0,288
89417,2021-04-13 22:02:40.705,0,0,338
89418,2021-04-13 22:12:40.789,0,0,601
89419,2021-04-13 22:22:40.876,0,0,413
89420,2021-04-13 22:32:40.980,0,0,305
89421,2021-04-13 22:42:41.092,0,0,182
89422,2021-04-13 22:52:41.202,0,0,337
89423,2021-04-13 23:02:41.366,0,0,373
89424,2021-04-13 23:12:41.985,0,0,362
89425,2021-04-13 23:22:41.523,0,0,373
89426,2021-04-13 23:32:41.629,0,0,285
89427,2021-04-13 23:42:41.661,0,0,306
89428,2021-04-13 23:52:41.730,0,0,385
89429,2021-04-14 00:02:41.844,0,0,395
89430,2021-04-14 00:12:41.921,0,0,482
89431,2021-04-14 00:22:41.999,0,0,374
89432,2021-04-14 00:32:42.097,0,0,450
89433,2021-04-14 00:42:42.250,0,0,277
89434,2021-04-14 00:52:42.300,0,0,94
89435,2021-04-14 01:02:42.400,0,0,164
89436,2021-04-14 01:12:42.481,0,0,29
89437,2021-04-14 01:22:42.616,0,0,1
89438,2021-04-14 01:32:42.712,0,0,0
89439,2021-04-14 01:42:42.815,0,0,1
89440,2021-04-14 01:52:42.893,0,0,26
89441,2021-04-14 02:02:43.030,0,0,304
89442,2021-04-14 02:12:43.301,0,0,125
89443,2021-04-14 02:22:43.448,0,0,430
89444,2021-04-14 02:32:43.515,0,0,455
89445,2021-04-14 02:42:43.620,0,0,402
89446,2021-04-14 02:52:43.655,0,0,527
89447,2021-04-14 03:02:43.642,0,0,169
89448,2021-04-14 03:12:44.012,0,0,453
89449,2021-04-14 03:22:43.991,0,0,458
89450,2021-04-14 03:32:43.891,0,0,413
89451,2021-04-14 03:42:44.407,0,0,414
89452,2021-04-14 03:52:44.613,0,0,213
89453,2021-04-14 04:02:45.041,0,0,0
89454,2021-04-14 04:12:44.720,0,0,51
89455,2021-04-14 04:22:44.742,0,0,282
89456,2021-04-14 04:32:45.018,0,0,65
89457,2021-04-14 04:42:45.262,0,0,0
89458,2021-04-14 04:52:45.214,0,0,0
89459,2021-04-14 05:02:45.263,0,0,0
89460,2021-04-14 05:12:45.072,0,0,0
89461,2021-04-14 05:22:45.483,0,0,0
89462,2021-04-14 05:32:45.625,0,0,0
89463,2021-04-14 05:42:45.705,0,0,0
89464,2021-04-14 05:52:45.814,0,0,0
89465,2021-04-14 06:02:45.913,0,0,0
89466,2021-04-14 06:12:46.051,0,0,0
89467,2021-04-14 06:22:46.126,0,0,0
89468,2021-04-14 06:32:46.172,0,0,0
89469,2021-04-14 06:42:46.260,0,0,0
89470,2021-04-14 06:52:46.384,0,0,177
89471,2021-04-14 07:02:46.433,0,0,14
89472,2021-04-14 07:12:46.548,0,0,0
89473,2021-04-14 07:22:46.673,0,0,0
89474,2021-04-14 07:32:46.803,0,0,0
89475,2021-04-14 07:42:46.851,0,0,421
89476,2021-04-14 07:52:46.963,0,0,616
89477,2021-04-14 08:02:47.066,0,0,756
89478,2021-04-14 08:12:47.162,0,0,775
89479,2021-04-14 08:22:47.267,0,0,431
89480,2021-04-14 08:32:47.328,0,0,288
89481,2021-04-14 08:42:47.419,0,0,241
89482,2021-04-14 08:52:47.512,0,0,188
89483,2021-04-14 09:02:47.602,0,0,121
89484,2021-04-14 09:12:47.730,0,0,187
89485,2021-04-14 09:22:47.800,0,0,158
89486,2021-04-14 09:32:47.925,0,0,45
89487,2021-04-14 09:42:48.006,0,0,1
89488,2021-04-14 09:52:48.125,0,0,0
89489,2021-04-14 10:02:48.202,0,0,218
89490,2021-04-14 10:12:48.295,0,0,431
89491,2021-04-14 10:22:48.416,0,0,635
89492,2021-04-14 10:32:48.521,0,0,608
89493,2021-04-14 10:42:48.596,0,0,923
89494,2021-04-14 10:52:48.697,0,0,817
89495,2021-04-14 11:02:48.803,0,0,1091
89496,2021-04-14 11:12:48.832,0,0,816
89497,2021-04-14 11:22:48.930,0,0,746
89498,2021-04-14 11:32:49.007,0,0,1018
89499,2021-04-14 11:42:49.086,0,0,1478
89500,2021-04-14 11:52:49.197,0,0,1343
89501,2021-04-14 12:02:49.294,0,0,986
89502,2021-04-14 12:12:49.348,0,0,1117
89503,2021-04-14 12:22:49.433,0,0,1346
89504,2021-04-14 12:32:49.548,0,0,1747
89505,2021-04-14 12:42:49.665,0,0,1225
89506,2021-04-14 12:52:49.760,0,0,1080
89507,2021-04-14 13:02:49.846,0,0,913
89508,2021-04-14 13:12:49.935,0,0,785
89509,2021-04-14 13:22:50.233,0,0,1062
89510,2021-04-14 13:32:50.381,0,0,842
89511,2021-04-14 13:42:50.432,0,0,762
89512,2021-04-14 13:52:50.498,0,0,1245
89513,2021-04-14 14:02:50.597,0,0,776
89514,2021-04-14 14:12:50.693,0,0,762
89515,2021-04-14 14:22:50.809,0,0,875
89516,2021-04-14 14:32:50.618,0,0,700
89517,2021-04-14 14:42:51.049,0,0,1063
89518,2021-04-14 14:52:51.125,0,0,715
89519,2021-04-14 15:02:50.954,0,0,774
89520,2021-04-14 15:12:51.086,0,0,983
89521,2021-04-14 15:22:51.190,0,0,813
89522,2021-04-14 15:32:51.292,0,0,1067
89523,2021-04-14 15:42:51.385,0,0,643
89524,2021-04-14 15:52:51.487,0,0,950
89525,2021-04-14 16:02:51.603,0,0,983
89526,2021-04-14 16:12:51.720,0,0,1371
89527,2021-04-14 16:22:51.808,0,0,991
89528,2021-04-14 16:32:51.924,0,0,740
89529,2021-04-14 16:42:52.017,0,0,625
89530,2021-04-14 16:52:52.132,0,0,993
89531,2021-04-14 17:02:51.945,0,0,811
89532,2021-04-14 17:12:52.323,0,0,1382
89533,2021-04-14 17:22:52.375,0,0,2180
89534,2021-04-14 17:32:52.467,0,0,1037
89535,2021-04-14 17:42:52.721,0,0,310
89536,2021-04-14 17:52:52.923,0,0,606
89537,2021-04-14 18:02:52.973,0,0,269
89538,2021-04-14 18:12:53.058,0,0,815
89539,2021-04-14 18:22:53.100,0,0,667
89540,2021-04-14 18:32:53.096,0,0,634
89541,2021-04-14 18:42:53.126,0,0,82
89542,2021-04-14 18:52:53.222,0,0,135
89543,2021-04-14 19:02:53.254,0,0,342
89544,2021-04-14 19:12:53.366,0,0,610
89545,2021-04-14 19:22:53.493,0,0,638
89546,2021-04-14 19:32:53.619,0,0,498
89547,2021-04-14 19:42:53.708,0,0,440
89548,2021-04-14 19:52:53.783,0,0,485
89549,2021-04-14 20:02:53.933,0,0,148
89550,2021-04-14 20:12:54.064,0,0,180
89551,2021-04-14 20:22:54.160,0,0,50
89552,2021-04-14 20:32:54.227,0,0,197
89553,2021-04-14 20:42:54.330,0,0,58
89554,2021-04-14 20:52:54.424,0,0,169
89555,2021-04-14 21:02:54.609,0,0,492
89556,2021-04-14 21:12:54.823,0,0,508
89557,2021-04-14 21:22:55.081,0,0,77
89558,2021-04-14 21:32:55.175,0,0,0
89559,2021-04-14 21:42:54.992,0,0,1
89560,2021-04-14 21:52:55.229,0,0,57
89561,2021-04-14 22:02:55.105,0,0,0
89562,2021-04-14 22:12:55.268,0,0,0
89563,2021-04-14 22:22:55.328,0,0,0
89564,2021-04-14 22:32:55.438,0,0,0
89565,2021-04-14 22:42:55.481,0,0,0
89566,2021-04-14 22:52:55.870,0,0,346
89567,2021-04-14 23:02:55.911,0,0,931
89568,2021-04-14 23:12:55.830,0,0,1298
89569,2021-04-14 23:22:55.879,0,0,1506
89570,2021-04-14 23:32:56.255,0,0,1056
89571,2021-04-14 23:42:56.106,0,0,213
89572,2021-04-14 23:52:56.248,0,0,0
89573,2021-04-15 00:02:56.319,0,0,0
89574,2021-04-15 00:12:56.408,0,0,0
89575,2021-04-15 00:22:56.554,0,0,0
89576,2021-04-15 00:32:56.794,0,0,0
89577,2021-04-15 00:42:56.936,0,0,72
89578,2021-04-15 00:52:56.816,0,0,297
89579,2021-04-15 01:02:56.851,0,0,355
89580,2021-04-15 01:12:56.993,0,0,484
89581,2021-04-15 01:22:57.070,0,0,478
89582,2021-04-15 01:32:57.113,0,0,473
89583,2021-04-15 01:42:57.216,0,0,453
89584,2021-04-15 01:52:57.334,0,0,566
89585,2021-04-15 02:02:57.449,0,0,548
89586,2021-04-15 02:12:57.534,0,0,353
89587,2021-04-15 02:22:57.620,0,0,498
89588,2021-04-15 02:32:57.728,0,0,426
89589,2021-04-15 02:42:57.877,0,0,449
89590,2021-04-15 02:52:58.062,0,0,91
89591,2021-04-15 03:02:58.122,0,0,318
89592,2021-04-15 03:12:58.226,0,0,566
89593,2021-04-15 03:22:58.354,0,0,442
89594,2021-04-15 03:32:58.289,0,0,546
89595,2021-04-15 03:42:58.294,0,0,783
89596,2021-04-15 03:52:58.389,0,0,511
89597,2021-04-15 04:02:58.490,0,0,607
89598,2021-04-15 04:12:58.565,0,0,354
89599,2021-04-15 04:22:58.722,0,0,411
89600,2021-04-15 04:32:58.903,0,0,352
89601,2021-04-15 04:42:59.029,0,0,190
89602,2021-04-15 04:52:59.229,0,0,72
89603,2021-04-15 05:02:59.279,0,0,305
89604,2021-04-15 05:12:59.374,0,0,0
89605,2021-04-15 05:22:59.486,0,0,0
89606,2021-04-15 05:32:59.619,0,0,0
89607,2021-04-15 05:42:59.764,0,0,0
89608,2021-04-15 05:52:59.704,0,0,31
89609,2021-04-15 06:02:59.582,0,0,0
89610,2021-04-15 06:12:59.704,0,0,12
89611,2021-04-15 06:23:00.085,0,0,143
89612,2021-04-15 06:32:59.914,0,0,39
89613,2021-04-15 06:42:59.999,0,0,7
89614,2021-04-15 06:53:00.058,0,0,28
89615,2021-04-15 07:03:00.126,0,0,29
89616,2021-04-15 07:13:00.256,0,0,372
89617,2021-04-15 07:23:00.364,0,0,410
89618,2021-04-15 07:33:00.462,0,0,154
89619,2021-04-15 07:43:00.490,0,0,2
89620,2021-04-15 07:53:00.555,0,0,327
89621,2021-04-15 08:03:00.692,0,0,236
89622,2021-04-15 08:13:00.782,0,0,377
89623,2021-04-15 08:23:00.926,0,0,308
89624,2021-04-15 08:33:00.986,0,0,178
89625,2021-04-15 08:43:01.071,0,0,153
89626,2021-04-15 08:53:01.205,0,0,102
89627,2021-04-15 09:03:01.318,0,0,29
89628,2021-04-15 09:13:01.395,0,0,38
89629,2021-04-15 09:23:01.526,0,0,26
89630,2021-04-15 09:33:01.572,0,0,9
89631,2021-04-15 09:43:01.681,0,0,6
89632,2021-04-15 09:53:01.776,0,0,8
89633,2021-04-15 10:03:01.884,0,0,142
89634,2021-04-15 10:13:02.006,0,0,178
89635,2021-04-15 10:23:02.063,0,0,426
89636,2021-04-15 10:33:02.168,0,0,581
89637,2021-04-15 10:43:02.175,0,0,387
89638,2021-04-15 10:53:02.262,0,0,593
89639,2021-04-15 11:03:02.415,0,0,507
89640,2021-04-15 11:13:02.533,0,0,463
89641,2021-04-15 11:23:02.681,0,0,554
89642,2021-04-15 11:33:02.808,0,0,687
89643,2021-04-15 11:43:02.943,0,0,710
89644,2021-04-15 11:53:03.052,0,0,1215
89645,2021-04-15 12:03:03.110,0,0,1127
89646,2021-04-15 12:13:03.281,0,0,1052
89647,2021-04-15 12:23:03.361,0,0,1144
89648,2021-04-15 12:33:03.462,0,0,1123
89649,2021-04-15 12:43:03.482,0,0,838
89650,2021-04-15 12:53:03.372,0,0,977
89651,2021-04-15 13:03:03.471,0,0,1115
89652,2021-04-15 13:13:03.599,0,0,1254
89653,2021-04-15 13:23:03.368,0,0,954
89654,2021-04-15 13:33:03.928,0,0,1047
89655,2021-04-15 13:43:04.081,0,0,1749
89656,2021-04-15 13:53:03.670,0,0,1463
89657,2021-04-15 14:03:04.054,0,0,1113
89658,2021-04-15 14:13:04.158,0,0,967
89659,2021-04-15 14:23:03.922,0,0,1118
89660,2021-04-15 14:33:04.247,0,0,877
89661,2021-04-15 14:43:04.041,0,0,1446
89662,2021-04-15 14:53:04.203,0,0,1088
89663,2021-04-15 15:03:04.651,0,0,827
89664,2021-04-15 15:13:04.425,0,0,1642
89665,2021-04-15 15:23:04.656,0,0,1093
89666,2021-04-15 15:33:05.162,0,0,994
89667,2021-04-15 15:43:04.975,0,0,961
89668,2021-04-15 15:53:05.332,0,0,770
89669,2021-04-15 16:03:05.111,0,0,1098
89670,2021-04-15 16:13:05.031,0,0,1059
89671,2021-04-15 16:23:05.354,0,0,911
89672,2021-04-15 16:33:05.296,0,0,682
89673,2021-04-15 16:43:05.317,0,0,944
89674,2021-04-15 16:53:05.675,0,0,443
89675,2021-04-15 17:03:05.463,0,0,753
