dhthum0,dhttmp0,dp0,ec0,gstmp0,hum0,hum1,hum2,hum3,pre0,pre1,pretmp0,pretmp1,timestamp,tmp0,tmp1,tmp10,tmp11,tmp12,tmp2,tmp3,tmp4,tmp5,tmp6,tmp7,tmp8,tmp9,volt0
32.8,22.9,7.06,127.0,20.8,0.0,99.67,0.0,0.0,1032.4,1061.8,20.26,20.43,2018-07-05T07:39:42.760Z,0.0,19.8,0.0,0.0,0.0,630.0,25.94,20.0,-999.0,-999.0,99.9,20.15,0.0,0.0
33.7,23.8,6.84,101.0,21.8,0.0,100.0,0.0,0.0,1030.9,1063.1,20.57,20.51,2018-07-05T06:10:46.512Z,0.0,20.6,0.0,0.0,0.0,631.0,26.2,20.1,-999.0,-999.0,99.9,20.95,0.0,0.0
35.6,25.3,6.82,97.0,22.9,0.0,100.0,0.0,0.0,1032.0,1066.8,20.91,20.59,2018-07-05T04:42:50.345Z,0.0,21.97,0.0,0.0,0.0,632.0,26.16,20.1,-999.0,-999.0,99.9,22.3,0.0,0.0
30.65,30.6,6.78,97.0,23.3,0.0,98.87,0.0,0.0,1031.4,1054.9,20.32,20.06,2018-07-05T03:14:53.959Z,0.0,23.79,0.0,0.0,0.0,627.0,25.88,19.4,-999.0,-999.0,99.9,23.3,0.0,0.0
28.75,31.35,6.77,97.0,21.9,0.0,99.91,0.0,0.0,1030.6,1050.3,19.19,19.29,2018-07-05T01:46:57.644Z,0.0,23.25,0.0,0.0,0.0,626.0,25.87,18.4,-999.0,-999.0,99.9,21.85,0.0,0.0
29.2,26.6,6.74,92.0,19.1,0.0,87.06,0.0,0.0,1031.4,1050.6,17.96,18.52,2018-07-05T00:19:01.385Z,0.0,19.95,0.0,0.0,0.0,626.0,26.13,17.5,-999.0,-999.0,99.9,19.2,0.0,0.0
28.7,22.6,6.69,84.0,16.9,0.0,37.07,0.0,0.0,1031.4,1052.6,17.26,18.23,2018-07-04T22:51:05.257Z,0.0,17.1,0.0,0.0,0.0,626.0,26.24,17.1,-999.0,-999.0,99.9,16.9,0.0,0.0
29.6,19.7,6.65,78.0,16.5,0.0,37.61,0.0,0.0,1030.6,1054.8,17.24,18.34,2018-07-04T21:23:09.352Z,0.0,15.72,0.0,0.0,0.0,625.0,26.26,17.3,-999.0,-999.0,99.9,16.1,0.0,0.0
29.7,20.0,6.58,74.0,16.7,0.0,37.67,0.0,0.0,1029.4,1053.9,17.48,18.57,2018-07-04T19:52:43.126Z,0.0,16.03,0.0,0.0,0.0,628.0,26.46,17.5,-999.0,-999.0,99.9,16.4,0.0,0.0
29.6,19.7,6.53,70.0,16.7,0.0,37.96,0.0,0.0,1029.3,1055.2,17.73,18.8,2018-07-04T18:24:46.202Z,0.0,15.88,0.0,0.0,0.0,628.0,26.37,17.8,-999.0,-999.0,99.9,16.3,0.0,0.0
29.8,19.9,6.45,66.0,16.9,0.0,38.11,0.0,0.0,1029.2,1055.6,18.12,19.12,2018-07-04T16:56:50.300Z,0.0,16.16,0.0,0.0,0.0,630.0,26.51,18.2,-999.0,-999.0,99.9,16.5,0.0,0.0
29.5,20.2,6.37,65.0,17.0,0.0,39.78,0.0,0.0,1030.0,1056.4,18.55,19.44,2018-07-04T15:28:54.372Z,0.0,16.23,0.0,0.0,0.0,630.0,26.3,18.6,-999.0,-999.0,99.9,16.6,0.0,0.0
29.65,20.2,6.4,66.0,17.1,0.0,39.93,0.0,0.0,1030.4,1057.7,18.64,19.54,2018-07-04T15:03:26.589Z,0.0,16.26,0.0,0.0,0.0,629.0,26.44,18.8,-999.0,-999.0,99.9,16.6,0.0,0.0
29.8,20.5,6.4,64.0,17.2,0.0,41.86,0.0,0.0,1030.7,1058.9,19.07,19.85,2018-07-04T13:35:30.685Z,0.0,16.34,0.0,0.0,0.0,631.0,26.64,19.2,-999.0,-999.0,99.9,16.7,0.0,0.0
30.25,20.1,6.37,63.0,17.6,0.0,45.41,0.0,0.0,1031.1,1061.7,19.57,20.27,2018-07-04T12:07:34.762Z,0.0,16.39,0.0,0.0,0.0,632.0,26.84,19.7,-999.0,-999.0,99.9,16.7,0.0,0.0
31.3,20.6,6.39,65.0,18.8,0.0,61.82,0.0,0.0,1031.5,1064.4,20.26,20.69,2018-07-04T10:39:37.776Z,0.0,17.05,0.0,0.0,0.0,633.0,26.89,20.3,-999.0,-999.0,99.9,17.65,0.0,0.0
32.8,21.8,6.39,64.0,20.1,0.0,94.7,0.0,0.0,1031.7,1067.5,20.98,21.12,2018-07-04T09:09:11.754Z,0.0,18.14,0.0,0.0,0.0,635.0,26.87,20.8,-999.0,-999.0,99.9,19.0,0.0,0.0
34.5,24.0,6.41,66.0,21.4,0.0,100.0,0.0,0.0,1033.1,1070.7,21.62,21.37,2018-07-04T07:41:15.502Z,0.0,19.82,0.0,0.0,0.0,633.0,26.95,21.2,-999.0,-999.0,99.9,20.8,0.0,0.0
32.9,29.3,6.42,68.0,22.8,0.0,98.98,0.0,0.0,1033.3,1065.9,21.86,21.29,2018-07-04T06:13:19.402Z,0.0,21.73,0.0,0.0,0.0,633.0,26.9,21.0,-999.0,-999.0,99.9,22.6,0.0,0.0
31.7,30.9,6.46,72.0,23.7,0.0,97.7,0.0,0.0,1032.3,1065.2,21.46,20.79,2018-07-04T04:45:23.126Z,0.0,22.76,0.0,0.0,0.0,629.0,26.95,20.6,-999.0,-999.0,99.9,23.4,0.0,0.0
30.0,34.1,6.47,77.0,24.3,0.0,94.92,0.0,0.0,1032.0,1060.4,20.78,20.1,2018-07-04T03:17:26.759Z,0.0,24.86,0.0,0.0,0.0,630.0,26.89,19.7,-999.0,-999.0,99.9,24.3,0.0,0.0
31.4,31.6,6.53,78.0,23.3,0.0,93.97,0.0,0.0,1031.6,1058.0,19.5,19.1,2018-07-04T01:49:29.353Z,0.0,25.23,0.0,0.0,0.0,628.0,26.86,18.4,-999.0,-999.0,99.9,23.4,0.0,0.0
27.7,24.0,6.59,76.0,15.9,0.0,31.01,0.0,0.0,1031.0,1052.1,16.49,17.48,2018-07-03T22:48:36.661Z,0.0,16.97,0.0,0.0,0.0,626.0,26.7,16.4,-999.0,-999.0,99.9,16.2,0.0,0.0
28.4,18.3,6.59,73.0,14.2,0.0,31.64,0.0,0.0,1028.9,1053.6,16.22,17.45,2018-07-03T21:20:40.790Z,0.0,13.63,0.0,0.0,0.0,625.0,26.83,16.4,-999.0,-999.0,99.9,14.0,0.0,0.0
28.7,17.9,6.59,73.0,14.3,0.0,32.26,0.0,0.0,1027.5,1054.2,16.54,17.78,2018-07-03T19:52:44.922Z,0.0,13.57,0.0,0.0,0.0,627.0,26.86,16.8,-999.0,-999.0,99.9,13.9,0.0,0.0
29.1,17.9,6.56,73.0,14.6,0.0,33.98,0.0,0.0,1026.8,1054.6,16.99,18.17,2018-07-03T18:24:48.059Z,0.0,13.63,0.0,0.0,0.0,628.0,26.97,17.3,-999.0,-999.0,99.9,14.0,0.0,0.0
29.3,18.1,6.54,71.0,15.0,0.0,35.5,0.0,0.0,1027.4,1056.4,17.52,18.6,2018-07-03T16:56:52.213Z,0.0,13.9,0.0,0.0,0.0,631.0,26.93,17.8,-999.0,-999.0,99.9,14.25,0.0,0.0
29.5,18.6,6.54,72.0,15.5,0.0,36.96,0.0,0.0,1027.8,1057.4,18.09,19.07,2018-07-03T15:28:56.356Z,0.0,14.35,0.0,0.0,0.0,630.0,26.9,18.3,-999.0,-999.0,99.9,14.7,0.0,0.0
29.7,18.7,6.55,71.0,15.6,0.0,37.22,0.0,0.0,1027.4,1057.7,18.21,19.15,2018-07-03T15:14:33.181Z,0.0,14.36,0.0,0.0,0.0,631.0,26.88,18.4,-999.0,-999.0,99.9,14.7,0.0,0.0
30.0,19.3,6.54,72.0,16.2,0.0,42.51,0.0,0.0,1027.8,1059.1,18.81,19.61,2018-07-03T13:46:37.283Z,0.0,14.9,0.0,0.0,0.0,631.0,27.0,19.0,-999.0,-999.0,99.9,15.3,0.0,0.0
30.05,20.5,6.54,73.0,17.0,0.0,45.67,0.0,0.0,1028.9,1058.8,19.45,20.05,2018-07-03T12:18:41.370Z,0.0,15.7,0.0,0.0,0.0,634.0,26.94,19.5,-999.0,-999.0,99.9,16.0,0.0,0.0
30.9,20.7,6.53,73.0,17.8,0.0,56.51,0.0,0.0,1028.7,1061.1,19.96,20.4,2018-07-03T10:50:44.459Z,0.0,16.05,0.0,0.0,0.0,631.0,26.87,20.0,-999.0,-999.0,99.9,16.45,0.0,0.0
32.6,21.1,6.52,72.0,19.3,0.0,89.3,0.0,0.0,1029.6,1066.7,20.67,20.81,2018-07-03T09:22:48.378Z,0.0,17.17,0.0,0.0,0.0,637.0,26.81,20.6,-999.0,-999.0,99.9,18.0,0.0,0.0
34.65,23.3,6.54,75.0,21.1,0.0,100.0,0.0,0.0,1030.2,1070.1,21.44,21.17,2018-07-03T07:54:52.406Z,0.0,18.51,0.0,0.0,0.0,638.0,26.88,21.0,-999.0,-999.0,99.9,19.8,0.0,0.0
34.9,28.6,6.57,78.0,23.2,0.0,99.55,0.0,0.0,1031.7,1068.1,22.0,21.2,2018-07-03T06:26:56.346Z,0.0,21.04,0.0,0.0,0.0,636.0,26.86,21.0,-999.0,-999.0,99.9,22.4,0.0,0.0
29.9,35.4,6.59,83.0,24.5,0.0,99.28,0.0,0.0,1030.5,1057.4,21.47,20.58,2018-07-03T04:59:00.007Z,0.0,22.63,0.0,0.0,0.0,631.0,26.83,20.4,-999.0,-999.0,99.9,23.85,0.0,0.0
29.05,37.0,6.61,89.0,24.8,0.0,95.16,0.0,0.0,1031.4,1058.6,20.45,19.57,2018-07-03T03:29:32.450Z,0.0,25.66,0.0,0.0,0.0,631.0,26.69,19.3,-999.0,-999.0,99.9,24.6,0.0,0.0
28.4,36.0,6.76,93.0,22.3,0.0,100.0,0.0,0.0,1030.7,1052.3,18.85,18.48,2018-07-03T01:44:30.442Z,0.0,25.36,0.0,0.0,0.0,629.0,26.54,17.8,-999.0,-999.0,99.9,22.4,0.0,0.0
28.2,31.6,6.81,93.0,17.8,0.0,25.62,0.0,0.0,1031.1,1051.8,16.97,17.52,2018-07-03T00:16:34.083Z,0.0,21.85,0.0,0.0,0.0,626.0,26.59,16.5,-999.0,-999.0,99.9,18.25,0.0,0.0
28.3,24.8,6.82,90.0,13.9,0.0,25.85,0.0,0.0,1031.0,1052.6,15.82,17.04,2018-07-02T22:48:37.913Z,0.0,15.37,0.0,0.0,0.0,625.0,26.5,15.9,-999.0,-999.0,99.9,14.3,0.0,0.0
28.3,16.6,6.79,87.0,13.2,0.0,26.93,0.0,0.0,1029.6,1056.4,15.86,17.23,2018-07-02T21:20:42.072Z,0.0,12.18,0.0,0.0,0.0,627.0,26.49,16.3,-999.0,-999.0,99.9,12.6,0.0,0.0
28.5,16.3,6.8,85.0,13.6,0.0,27.47,0.0,0.0,1027.6,1057.4,16.39,17.77,2018-07-02T19:52:46.299Z,0.0,12.32,0.0,0.0,0.0,626.0,26.38,16.9,-999.0,-999.0,99.9,12.7,0.0,0.0
28.9,16.5,6.79,85.0,14.4,0.0,28.14,0.0,0.0,1027.8,1059.7,17.16,18.4,2018-07-02T18:24:50.493Z,0.0,12.93,0.0,0.0,0.0,628.0,26.42,17.6,-999.0,-999.0,99.9,13.3,0.0,0.0
29.4,17.2,6.75,87.0,15.4,0.0,28.78,0.0,0.0,1027.8,1059.7,17.99,19.04,2018-07-02T16:56:52.594Z,0.0,13.9,0.0,0.0,0.0,632.0,26.46,18.3,-999.0,-999.0,99.9,14.3,0.0,0.0
29.9,18.5,6.73,86.0,16.3,0.0,32.21,0.0,0.0,1028.2,1060.1,18.74,19.62,2018-07-02T15:28:56.726Z,0.0,14.84,0.0,0.0,0.0,634.0,26.45,19.0,-999.0,-999.0,99.9,15.3,0.0,0.0
30.1,18.7,6.73,85.0,16.7,0.0,33.23,0.0,0.0,1027.9,1060.5,19.0,19.82,2018-07-02T14:59:06.660Z,0.0,15.31,0.0,0.0,0.0,634.0,26.5,19.3,-999.0,-999.0,99.9,15.7,0.0,0.0
30.65,19.6,6.71,84.0,17.9,0.0,38.12,0.0,0.0,1029.0,1062.5,19.8,20.39,2018-07-02T13:31:10.761Z,0.0,16.26,0.0,0.0,0.0,636.0,26.47,20.0,-999.0,-999.0,99.9,16.75,0.0,0.0
31.0,21.15,6.72,86.0,19.0,0.0,49.54,0.0,0.0,1030.4,1062.3,20.48,20.82,2018-07-02T12:03:14.501Z,0.0,17.58,0.0,0.0,0.0,636.0,26.5,20.5,-999.0,-999.0,99.9,18.2,0.0,0.0
32.0,22.0,6.72,88.0,20.0,0.0,67.83,0.0,0.0,1031.7,1063.9,21.08,21.18,2018-07-02T10:35:18.541Z,0.0,18.4,0.0,0.0,0.0,636.0,26.44,21.0,-999.0,-999.0,99.9,19.1,0.0,0.0
33.25,23.3,6.72,88.0,21.1,0.0,94.12,0.0,0.0,1031.3,1066.4,21.66,21.51,2018-07-02T09:07:21.559Z,0.0,19.15,0.0,0.0,0.0,635.0,26.44,21.4,-999.0,-999.0,99.9,20.1,0.0,0.0
35.0,24.9,6.75,91.0,22.7,0.0,99.61,0.0,0.0,1032.2,1069.7,22.26,21.73,2018-07-02T07:39:24.947Z,0.0,20.54,0.0,0.0,0.0,638.0,26.44,21.7,-999.0,-999.0,99.9,21.75,0.0,0.0
35.5,28.9,6.74,94.0,24.4,0.0,100.0,0.0,0.0,1032.6,1066.8,22.62,21.72,2018-07-02T06:10:28.752Z,0.0,22.44,0.0,0.0,0.0,636.0,26.49,21.7,-999.0,-999.0,99.9,23.7,0.0,0.0
33.05,31.6,6.78,98.0,24.9,0.0,99.41,0.0,0.0,1032.2,1061.1,22.03,21.13,2018-07-02T04:42:32.374Z,0.0,24.18,0.0,0.0,0.0,634.0,26.42,21.0,-999.0,-999.0,99.9,24.7,0.0,0.0
31.25,33.35,6.85,104.0,24.6,0.0,99.75,0.0,0.0,1032.5,1056.5,21.06,20.29,2018-07-02T03:14:36.024Z,0.0,24.93,0.0,0.0,0.0,631.0,26.34,20.0,-999.0,-999.0,99.9,24.25,0.0,0.0
28.85,34.9,6.91,109.0,23.3,0.0,98.31,0.0,0.0,1032.9,1052.9,19.67,19.27,2018-07-02T01:46:39.519Z,0.0,25.49,0.0,0.0,0.0,632.0,26.27,18.6,-999.0,-999.0,99.9,23.3,0.0,0.0
28.05,31.1,6.95,108.0,19.5,0.0,9.49,0.0,0.0,1033.8,1052.0,18.06,18.44,2018-07-02T00:18:41.992Z,0.0,22.37,0.0,0.0,0.0,627.0,26.21,17.5,-999.0,-999.0,99.9,19.9,0.0,0.0
28.25,23.6,6.95,105.0,16.2,0.0,10.93,0.0,0.0,1033.1,1052.1,17.05,17.95,2018-07-01T22:50:45.697Z,0.0,17.05,0.0,0.0,0.0,629.0,26.14,16.9,-999.0,-999.0,99.9,16.2,0.0,0.0
28.9,19.1,6.92,102.0,15.4,0.0,11.81,0.0,0.0,1034.4,1055.5,16.92,18.01,2018-07-01T21:22:49.679Z,0.0,14.89,0.0,0.0,0.0,630.0,26.08,17.0,-999.0,-999.0,99.9,15.0,0.0,0.0
28.8,19.0,6.9,99.0,15.5,0.0,12.23,0.0,0.0,1036.0,1056.6,17.18,18.31,2018-07-01T19:54:53.711Z,0.0,15.0,0.0,0.0,0.0,632.0,26.02,17.3,-999.0,-999.0,99.9,15.1,0.0,0.0
29.4,18.4,6.89,99.0,15.9,0.0,12.81,0.0,0.0,1031.9,1059.0,17.58,18.73,2018-07-01T18:26:57.831Z,0.0,14.97,0.0,0.0,0.0,631.0,25.86,17.8,-999.0,-999.0,99.9,15.0,0.0,0.0
29.7,19.2,6.88,99.0,16.7,0.0,13.16,0.0,0.0,1032.4,1059.8,18.09,19.18,2018-07-01T16:59:01.941Z,0.0,15.7,0.0,0.0,0.0,630.0,25.84,18.3,-999.0,-999.0,99.9,15.85,0.0,0.0
29.65,20.1,6.88,98.0,17.5,0.0,13.33,0.0,0.0,1033.5,1059.8,18.66,19.59,2018-07-01T15:29:05.894Z,0.0,16.65,0.0,0.0,0.0,634.0,25.86,18.8,-999.0,-999.0,99.9,16.9,0.0,0.0
29.3,19.7,6.96,104.0,16.9,0.0,16.47,0.0,0.0,1033.3,1061.9,18.17,19.04,2018-06-30T21:20:42.045Z,0.0,15.9,0.0,0.0,0.0,630.0,26.16,18.2,-999.0,-999.0,99.9,16.4,0.0,0.0
29.6,20.3,6.95,105.0,17.3,0.0,16.55,0.0,0.0,1032.9,1060.8,18.55,19.34,2018-06-30T19:52:46.017Z,0.0,16.46,0.0,0.0,0.0,630.0,26.09,18.6,-999.0,-999.0,99.9,16.9,0.0,0.0
29.3,20.8,6.95,103.0,17.4,0.0,16.79,0.0,0.0,1031.8,1060.0,18.81,19.58,2018-06-30T18:24:49.968Z,0.0,16.58,0.0,0.0,0.0,632.0,26.22,18.9,-999.0,-999.0,99.9,17.0,0.0,0.0
29.35,20.5,6.93,103.0,17.4,0.0,17.13,0.0,0.0,1032.5,1059.7,19.13,19.84,2018-06-30T16:56:53.947Z,0.0,16.57,0.0,0.0,0.0,632.0,26.12,19.2,-999.0,-999.0,99.9,16.95,0.0,0.0
29.65,20.25,6.94,103.0,17.8,0.0,17.77,0.0,0.0,1033.0,1062.6,19.57,20.19,2018-06-30T15:28:57.920Z,0.0,16.7,0.0,0.0,0.0,635.0,26.06,19.7,-999.0,-999.0,99.9,17.1,0.0,0.0
29.8,20.3,6.91,104.0,18.0,0.0,17.9,0.0,0.0,1032.8,1063.9,19.76,20.32,2018-06-30T14:56:30.525Z,0.0,16.85,0.0,0.0,0.0,633.0,26.12,19.9,-999.0,-999.0,99.9,17.2,0.0,0.0
30.9,20.6,6.91,102.0,18.8,0.0,27.76,0.0,0.0,1034.1,1066.6,20.42,20.77,2018-06-30T13:28:34.487Z,0.0,17.71,0.0,0.0,0.0,633.0,26.15,20.4,-999.0,-999.0,99.9,17.9,0.0,0.0
31.65,22.15,6.91,104.0,19.6,0.0,32.76,0.0,0.0,1034.6,1066.8,21.0,21.12,2018-06-30T12:00:38.408Z,0.0,18.79,0.0,0.0,0.0,639.0,26.14,20.9,-999.0,-999.0,99.9,18.9,0.0,0.0
32.0,23.4,6.92,104.0,20.6,0.0,56.04,0.0,0.0,1036.9,1067.3,21.52,21.36,2018-06-30T10:32:42.327Z,0.0,19.87,0.0,0.0,0.0,638.0,26.13,21.3,-999.0,-999.0,99.9,20.0,0.0,0.0
33.1,24.2,6.93,105.0,21.6,0.0,71.58,0.0,0.0,1035.4,1069.7,21.99,21.57,2018-06-30T09:04:46.136Z,0.0,20.74,0.0,0.0,0.0,639.0,26.09,21.6,-999.0,-999.0,99.9,20.9,0.0,0.0
34.6,25.9,6.95,108.0,22.9,0.0,98.32,0.0,0.0,1035.0,1072.5,22.44,21.67,2018-06-30T07:36:48.917Z,0.0,22.18,0.0,0.0,0.0,638.0,26.08,21.7,-999.0,-999.0,99.9,22.4,0.0,0.0
34.1,30.3,6.98,114.0,24.4,0.0,100.0,0.0,0.0,1034.9,1070.1,22.62,21.49,2018-06-30T06:08:52.651Z,0.0,24.01,0.0,0.0,0.0,636.0,26.19,21.5,-999.0,-999.0,99.9,24.4,0.0,0.0
29.9,36.3,7.0,122.0,25.6,0.0,98.22,0.0,0.0,1033.8,1061.2,21.96,20.7,2018-06-30T04:40:56.156Z,0.0,25.67,0.0,0.0,0.0,630.0,26.11,20.6,-999.0,-999.0,99.9,25.8,0.0,0.0
27.9,38.3,7.06,132.0,25.8,0.0,95.4,0.0,0.0,1032.5,1057.1,20.6,19.59,2018-06-30T03:12:59.592Z,0.0,27.52,0.0,0.0,0.0,632.0,26.16,19.3,-999.0,-999.0,99.9,26.05,0.0,0.0
26.7,35.2,7.18,134.0,22.1,0.0,98.42,0.0,0.0,1031.9,1053.7,18.7,18.35,2018-06-30T01:45:02.975Z,0.0,25.12,0.0,0.0,0.0,630.0,26.01,17.7,-999.0,-999.0,99.9,22.8,0.0,0.0
26.9,28.2,7.23,134.0,17.7,0.0,22.98,0.0,0.0,1032.2,1054.0,16.99,17.4,2018-06-30T00:17:06.562Z,0.0,20.28,0.0,0.0,0.0,624.0,26.01,16.5,-999.0,-999.0,99.9,18.4,0.0,0.0
27.3,22.9,7.24,130.0,14.8,0.0,23.7,0.0,0.0,1031.0,1053.6,16.06,16.97,2018-06-29T22:48:40.378Z,0.0,15.68,0.0,0.0,0.0,629.0,26.1,16.1,-999.0,-999.0,99.9,15.05,0.0,0.0
28.3,16.6,7.24,126.0,14.2,0.0,24.59,0.0,0.0,1029.9,1061.4,16.13,17.17,2018-06-29T21:20:44.428Z,0.0,12.96,0.0,0.0,0.0,629.0,26.07,16.4,-999.0,-999.0,99.9,13.4,0.0,0.0
28.6,17.2,7.21,126.0,15.0,0.0,24.57,0.0,0.0,1029.0,1061.6,16.75,17.7,2018-06-29T19:52:48.492Z,0.0,13.69,0.0,0.0,0.0,629.0,26.0,16.9,-999.0,-999.0,99.9,14.2,0.0,0.0
29.2,18.0,7.2,126.0,16.1,0.0,24.67,0.0,0.0,1029.3,1062.0,17.4,18.15,2018-06-29T18:24:52.543Z,0.0,14.8,0.0,0.0,0.0,632.0,26.05,17.5,-999.0,-999.0,99.9,15.35,0.0,0.0
29.1,19.5,7.19,125.0,16.6,0.0,24.79,0.0,0.0,1029.4,1059.8,17.83,18.48,2018-06-29T16:56:56.517Z,0.0,15.59,0.0,0.0,0.0,635.0,25.96,17.8,-999.0,-999.0,99.9,16.1,0.0,0.0
29.3,20.0,7.18,126.0,16.9,0.0,27.88,0.0,0.0,1029.3,1059.8,18.2,18.73,2018-06-29T15:29:00.440Z,0.0,15.9,0.0,0.0,0.0,628.0,26.01,18.1,-999.0,-999.0,99.9,16.4,0.0,0.0
29.8,19.8,7.19,125.0,17.0,0.0,28.29,0.0,0.0,1029.7,1061.8,18.35,18.81,2018-06-29T14:55:53.680Z,0.0,15.98,0.0,0.0,0.0,633.0,26.03,18.3,-999.0,-999.0,99.9,16.4,0.0,0.0
30.3,21.2,7.16,126.0,17.5,0.0,28.9,0.0,0.0,1030.1,1058.9,18.7,19.02,2018-06-29T13:27:57.641Z,0.0,16.96,0.0,0.0,0.0,631.0,25.98,18.5,-999.0,-999.0,99.9,17.2,0.0,0.0
30.3,21.4,7.18,125.0,17.4,0.0,30.08,0.0,0.0,1029.8,1059.3,18.86,19.1,2018-06-29T12:00:01.590Z,0.0,16.95,0.0,0.0,0.0,631.0,25.97,18.7,-999.0,-999.0,99.9,17.1,0.0,0.0
31.05,21.4,7.17,125.0,17.6,0.0,36.11,0.0,0.0,1030.3,1062.1,19.15,19.27,2018-06-29T10:32:05.528Z,0.0,17.01,0.0,0.0,0.0,635.0,26.03,19.0,-999.0,-999.0,99.9,17.1,0.0,0.0
32.55,21.8,7.16,126.0,18.6,0.0,49.02,0.0,0.0,1031.4,1065.5,19.68,19.5,2018-06-29T09:04:09.450Z,0.0,17.7,0.0,0.0,0.0,637.0,25.96,19.4,-999.0,-999.0,99.9,17.9,0.0,0.0
34.5,23.5,7.17,127.0,20.6,0.0,95.87,0.0,0.0,1031.4,1068.1,20.29,19.7,2018-06-29T07:36:13.392Z,0.0,19.6,0.0,0.0,0.0,632.0,26.14,19.6,-999.0,-999.0,99.9,19.95,0.0,0.0
33.1,29.6,7.18,133.0,22.7,0.0,99.86,0.0,0.0,6855.5,1062.0,-2273.7,19.47,2018-06-29T06:08:16.177Z,0.0,22.08,0.0,0.0,0.0,631.0,26.05,19.3,-999.0,-999.0,99.9,22.65,0.0,0.0
30.15,36.1,7.16,142.0,24.7,0.0,98.45,0.0,0.0,6855.5,1056.0,-2273.7,18.77,2018-06-29T04:40:19.840Z,0.0,23.73,0.0,0.0,0.0,629.0,25.98,18.6,-999.0,-999.0,99.9,24.4,0.0,0.0
26.2,37.8,7.25,149.0,23.2,0.0,98.62,0.0,0.0,6855.5,1051.7,-2273.7,17.74,2018-06-29T03:12:23.216Z,0.0,24.79,0.0,0.0,0.0,625.0,26.04,17.5,-999.0,-999.0,99.9,23.7,0.0,0.0
25.3,31.9,7.28,145.0,19.2,0.0,10.55,0.0,0.0,6855.5,1051.1,-2273.7,16.82,2018-06-29T01:44:26.692Z,0.0,22.77,0.0,0.0,0.0,626.0,25.98,16.1,-999.0,-999.0,99.9,19.75,0.0,0.0
27.3,21.9,7.3,142.0,16.3,0.0,12.17,0.0,0.0,6855.5,1052.2,-2273.7,16.23,2018-06-29T00:16:30.498Z,0.0,16.69,0.0,0.0,0.0,627.0,25.98,15.4,-999.0,-999.0,99.9,16.4,0.0,0.0
26.95,19.5,7.31,140.0,14.8,0.0,12.7,0.0,0.0,6855.5,1052.7,-2273.7,16.02,2018-06-28T22:48:34.446Z,0.0,14.59,0.0,0.0,0.0,626.0,25.92,15.2,-999.0,-999.0,99.9,14.7,0.0,0.0
27.7,17.6,7.31,135.0,14.3,0.0,13.07,0.0,0.0,6855.5,1054.4,-2273.7,16.13,2018-06-28T21:20:38.497Z,0.0,13.6,0.0,0.0,0.0,629.0,25.93,15.3,-999.0,-999.0,99.9,14.0,0.0,0.0
27.6,17.3,7.29,134.0,14.3,0.0,13.29,0.0,0.0,6855.5,1054.4,-2273.7,16.34,2018-06-28T19:52:42.522Z,0.0,13.45,0.0,0.0,0.0,629.0,25.98,15.6,-999.0,-999.0,99.9,13.9,0.0,0.0
27.7,17.2,7.28,132.0,14.6,0.0,13.48,0.0,0.0,6855.5,1055.6,-2273.7,16.71,2018-06-28T18:24:46.580Z,0.0,13.53,0.0,0.0,0.0,628.0,25.89,16.0,-999.0,-999.0,99.9,14.0,0.0,0.0
27.8,17.5,7.27,130.0,14.7,0.0,13.73,0.0,0.0,6855.5,1055.3,-2273.7,17.1,2018-06-28T16:56:50.639Z,0.0,13.77,0.0,0.0,0.0,628.0,25.89,16.5,-999.0,-999.0,99.9,14.2,0.0,0.0
28.0,17.7,7.23,127.0,14.9,0.0,14.16,0.0,0.0,6855.5,1056.6,-2273.7,17.45,2018-06-28T15:28:54.703Z,0.0,13.87,0.0,0.0,0.0,631.0,25.9,16.9,-999.0,-999.0,99.9,14.3,0.0,0.0
28.2,17.5,7.23,126.0,15.2,0.0,19.46,0.0,0.0,6855.5,1057.8,-2273.7,17.71,2018-06-28T14:36:31.598Z,0.0,13.92,0.0,0.0,0.0,632.0,25.92,17.2,-999.0,-999.0,99.9,14.35,0.0,0.0
28.8,17.8,7.2,126.0,16.0,0.0,22.18,0.0,0.0,6855.5,1060.2,-2273.7,18.16,2018-06-28T13:08:35.664Z,0.0,14.63,0.0,0.0,0.0,633.0,25.93,17.8,-999.0,-999.0,99.9,15.0,0.0,0.0
29.55,18.7,7.17,123.0,17.1,0.0,46.01,0.0,0.0,6855.5,1062.8,-2273.7,18.6,2018-06-28T11:40:39.692Z,0.0,15.57,0.0,0.0,0.0,632.0,25.88,18.4,-999.0,-999.0,99.9,16.0,0.0,0.0
30.6,19.9,7.16,123.0,18.4,0.0,69.88,0.0,0.0,6855.5,1064.9,-2273.7,19.0,2018-06-28T10:12:43.424Z,0.0,16.7,0.0,0.0,0.0,636.0,25.94,18.9,-999.0,-999.0,99.9,17.2,0.0,0.0
32.4,21.7,7.12,123.0,20.2,0.0,93.7,0.0,0.0,6855.5,1067.1,-2273.7,19.31,2018-06-28T08:44:47.384Z,0.0,18.35,0.0,0.0,0.0,637.0,25.95,19.3,-999.0,-999.0,99.9,19.1,0.0,0.0
34.2,24.7,7.09,124.0,21.9,0.0,99.93,0.0,0.0,6855.5,1067.4,-2273.7,19.43,2018-06-28T07:16:51.272Z,0.0,20.39,0.0,0.0,0.0,636.0,25.98,19.4,-999.0,-999.0,99.9,21.25,0.0,0.0
